date,title,source,link
2026-07-31 03:24:47,【11:24 即時新聞】聯強(2347)亮燈漲停94.7元，AI通路與營收創高吸金＋股價站穩中期均線、法人與主力買盤同調 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-61e73bea-8c8f-11f1-a01b-b04daf614e98
2026-07-31 03:24:47,【11:24 即時新聞】聯強(2347)亮燈漲停94.7元，AI通路與營收創高吸金＋股價站穩中期均線、法人與主力買盤同調 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-61e73bea-8c8f-11f1-a01b-b04daf614e98
2026-07-31 04:56:16,聯強(2347) 今日股價與討論 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/2347?s=%F0%9F%85%9A%E2%9D%89%EB%A1%9C%EB%98%90%EA%B2%B0%EC%A0%9CDB%F0%9F%83%A1%EF%BF%A2@FUTIN888%F0%9F%80%94%F0%9F%96%86%EB%AC%B8%EB%B0%9C%EB%8C%80%EC%B6%9CDB%EC%9B%90%EB%8B%A8%ED%8C%9D%EB%8B%88%EB%8B%A4%E2%AE%8F%E2%9E%99%EB%AC%B8%EB%B0%9C%ED%95%B4%ED%82%B9%EB%8C%80%EC%B6%9CDB%E2%86%A3
2026-07-31 12:20:28,討論牆 | 盤中速報 - 聯強(2347)大漲7.08%，報92.2元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/XYRjBvw
2026-07-31 12:20:28,討論牆 | 盤中速報 - 聯強(2347)大漲7.08%，報92.2元 - today.line.me,today.line.me,https://today.line.me/tw/v3/posts/list/article/XYRjBvw
2026-07-31 21:30:00,飆股幕後》受惠AI需求強勁 聯強外資推升步步高 - ec.ltn.com.tw,ec.ltn.com.tw,https://ec.ltn.com.tw/amp/article/paper/1764882
2026-07-31 21:30:00,飆股幕後》受惠AI需求強勁 聯強外資推升步步高 - 自由財經,自由財經,https://ec.ltn.com.tw/amp/article/paper/1764882
2026-08-04 03:14:00,聯強AI商用/半導體動能續強，帶動營運成長- 新聞 - MoneyDJ,MoneyDJ,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=83937f89-5871-4cab-81e4-6bd220ba001b
2026-08-06 11:29:30,聯強Q2獲利年增近200% 每股純益2.34元 - UDN,UDN,https://udn.com/news/story/7252/9675554
2026-08-06 11:29:30,聯強Q2獲利年增近200% 每股純益2.34元 - udn,udn,https://udn.com/news/story/7252/9675554
2026-08-06 17:23:30,聯強第2季 EPS 2.34元 後市看好 - 經濟日報,經濟日報,https://money.udn.com/money/story/5710/9675736?from=edn_related_storybottom
2026-08-06 17:23:30,聯強第2季EPS 2.34元 後市看好 - UDN,UDN,https://udn.com/news/story/7252/9675736
2026-08-06 23:17:00,個股：聯強(2347)8/10受邀參加元大證券舉辦之法人說明會 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2401988002&PU=0010
2026-08-07 00:38:00,聯強Q2單季獲利跳增197%！AI帶動營運槓桿發酵 上半年每賺4.12元 - knews.com.tw,knews.com.tw,https://www.knews.com.tw/news/D247D37D2B425C6A7854725769DF4577
2026-08-07 00:38:00,聯強Q2單季獲利跳增197%！AI帶動營運槓桿發酵 上半年每賺4.12元 - 知新聞,知新聞,https://www.knews.com.tw/news/D247D37D2B425C6A7854725769DF4577
2026-08-07 02:11:00,聯強Q2獲利創高，Q3動能續強- 新聞 - MoneyDJ,MoneyDJ,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=c41b9318-34f9-4d8f-ba13-9b580028022d
2026-08-07 02:11:00,聯強Q2獲利創高，Q3動能續強- 新聞 - moneydj.com,moneydj.com,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=c41b9318-34f9-4d8f-ba13-9b580028022d
2026-08-07 02:32:01,聯強上半年獲利年增118%，每股賺4.12元 - ttv.com.tw,ttv.com.tw,https://www.ttv.com.tw/finance/view/0820260708372FAFCD23938C4FEFA45346CF5094D0D75773/587
2026-08-07 02:32:01,聯強上半年獲利年增118%，每股賺4.12元 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/?i=0820260708372FAFCD23938C4FEFA45346CF5094D0D75773&from=587
2026-08-07 03:10:00,個股：聯強(2347)Q2營收獲利刷新紀錄，H1 EPS 4.12元，逼近去年全年表現 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2402287002&PU=1002
2026-08-07 07:29:26,聯強7月營收723.39 億元 - TechNews 科技新報,TechNews 科技新報,https://finance.technews.tw/2026/08/07/synnex-2347-202607-financial-report/
2026-08-07 07:36:38,聯強7月營收723.39 億元 - TechNews 科技新報,TechNews 科技新報,https://finance.technews.tw/2026/08/07/synnex-2347-202607-financial-report/
2026-08-07 08:20:15,"【26Q2財報公告】聯強(2347) Q2 營收2,010.0995億元，創歷史新高，季增59.08%、年成長115.4%-CMoney 小編 - CMoney投資網誌",CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-d174d917-9238-11f1-b4d9-c5e45b61ed7f
2026-08-07 09:00:00,聯強、佳世達、中磊 前瞻營運 - 經濟日報,經濟日報,https://money.udn.com/money/story/5612/9679564
2026-08-07 09:10:19,【2026/07月營收公告】聯強(2347) 七月營收723.39億元，年增126.88%-CMoney 小編 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-cfda32f4-923f-11f1-91d8-87aee787f9f7
