date,title,source,link
2026-08-10 02:15:31,【10:15 即時新聞】合勤控(3704)亮燈漲停50.4元，轉虧為盈＋歷史新高營收激發買盤 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-5ca44855-9461-11f1-857d-ce23243906ba
2026-08-10 02:15:31,【10:15 即時新聞】合勤控(3704)亮燈漲停50.4元，轉虧為盈＋歷史新高營收激發買盤 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-5ca44855-9461-11f1-857d-ce23243906ba
2026-08-10 03:43:57,討論牆 | 盤中速報 - 合勤控(3704)大漲7.09%，報49.1元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/RBqnZJw
2026-08-10 06:25:44,合勤控五箭齊發 Q2本業獲利暴增 EPS1.26元 - moneyweekly.com.tw,moneyweekly.com.tw,https://www.moneyweekly.com.tw/ArticleData/Info/Article/242085
2026-08-10 06:25:44,合勤控五箭齊發 Q2本業獲利暴增 EPS1.26元 - 理財周刊,理財周刊,https://www.moneyweekly.com.tw/ArticleData/Info/Article/242085
2026-08-10 06:33:42,合勤控五箭齊發 Q2本業獲利暴增 EPS1.26元 - 台灣好新聞,台灣好新聞,https://www.taiwanhot.net/news/1144497/%E5%90%88%E5%8B%A4%E6%8E%A7%E4%BA%94%E7%AE%AD%E9%BD%8A%E7%99%BC+Q2%E6%9C%AC%E6%A5%AD%E7%8D%B2%E5%88%A9%E6%9A%B4%E5%A2%9E+EPS1.26%E5%85%83
2026-08-10 09:14:00,《業績-通網》合勤控7月營收為19.17億元，年減11.75% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6267437001&PU=1002
2026-08-11 05:17:44,合勤控旗下兆勤藉雲端網路管理及AI監控 協助馬爾地夫萬豪度假村提升營運效率 - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6570693
2026-08-11 06:03:47,合勤控旗下兆勤藉雲端網路管理及AI監控 協助馬爾地夫萬豪度假村提升營運效率 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181760173
2026-08-11 06:03:47,合勤控旗下兆勤藉雲端網路管理及AI監控 協助馬爾地夫萬豪度假村提升營運效率 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181760173
