date,title,source,link
2026-08-07 02:55:58,研華法說報喜 Q2獲利創高、AI營運動能一路旺到Q3 - 四季線上4gTV,四季線上4gTV,https://www.4gtv.tv/article/2026080611000007
2026-08-07 04:10:00,鉅亨速報 - Factset 最新調查：研華(2395-TW)目標價調升至710元，幅度約3.65% - TradingView,TradingView,https://www.tradingview.com/news/cnyes:86f713050acdf:0/
2026-08-07 05:20:32,鉅亨速報 - Factset 最新調查：研華(2395-TW)目標價調升至710元，幅度約3.65% - TradingView,TradingView,https://tw.tradingview.com/news/cnyes:86f713050acdf:0/
2026-08-07 05:20:32,鉅亨速報 - Factset 最新調查：研華(2395-TW)目標價調升至710元，幅度約3.65% - tw.tradingview.com,tw.tradingview.com,https://tw.tradingview.com/news/cnyes:86f713050acdf:0/
2026-08-07 06:43:30,研華7月營收月增11.4% - TechNews 科技新報,TechNews 科技新報,https://finance.technews.tw/2026/08/07/acl-2395-202607-financial-report/
2026-08-07 07:10:03,【2026/07月營收公告】研華(2395) 七月營收112.72億元，表現亮眼、呈現雙成長，創歷史新高，年增87.58% - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1246258
2026-08-07 07:10:03,【2026/07月營收公告】研華(2395) 七月營收112.72億元，表現亮眼、呈現雙成長，創歷史新高，年增87.58% - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1246258
2026-08-07 08:26:00,△個股：AI動能太強，研華(2395)7月業績112.72億元再刷歷史紀錄 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2403038002&PU=R009
2026-08-07 09:00:00,市場押寶研華法說會行情 研華、廣積、研揚等多檔 IPC 股價漲停 - 經濟日報,經濟日報,https://money.udn.com/money/story/5607/9671748
2026-08-07 09:10:40,【2026/07月營收公告】研華(2395) 七月營收112.72億元，表現亮眼、呈現雙成長，創歷史新高，年增87.58% - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-dc557a0b-923f-11f1-b8b4-37567665f51e
