date,title,source,link
2026-07-23 02:32:41,【10:32 即時新聞】泓格(3577)股價走強至163.5元，上漲7.57%，延續半導體訂單與醫療TPU題材＋短中期多頭技術結構配合法人買盤支撐 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1239616
2026-07-23 02:32:41,【10:32 即時新聞】泓格(3577)股價走強至163.5元，上漲7.57%，延續半導體訂單與醫療TPU題材＋短中期多頭技術結構配合法人買盤支撐 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-c74e1846-863e-11f1-b729-0c09a72853f2
2026-07-23 18:55:52,討論牆 | 盤中速報 - 泓格(3577)大漲8.04%，報154.5元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/DRm3L6w
2026-07-24 01:53:25,【09:53 即時新聞】泓格(3577)股價勁揚逾8%，半導體與工控訂單題材延燒＋多頭均線結構推升買盤追價 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-75578608-8702-11f1-848e-39b2f61e53e7
2026-07-29 04:32:00,"盤中速報 - 泓格(3577)股價殺至跌停，跌停價115.5元，成交1,348張 - TradingView",TradingView,https://es.tradingview.com/news/cnyes:670c75feaacdf:0/
2026-07-29 04:32:19,"盤中速報 - 泓格(3577)股價殺至跌停，跌停價115.5元，成交1,348張 - TradingView",TradingView,https://tw.tradingview.com/news/cnyes:670c75feaacdf:0/
2026-07-29 04:32:19,"盤中速報 - 泓格(3577)股價殺至跌停，跌停價115.5元，成交1,348張 - tw.tradingview.com",tw.tradingview.com,https://tw.tradingview.com/news/cnyes:670c75feaacdf:0/
2026-07-29 05:31:18,"盤中速報 - 泓格(3577)急跌-3.35%報115.5元，成交1,348張 - TradingView",TradingView,https://tw.tradingview.com/news/cnyes:782eaa08facdf:0/
2026-07-29 05:31:18,"盤中速報 - 泓格(3577)急跌-3.35%報115.5元，成交1,348張 - tw.tradingview.com",tw.tradingview.com,https://tw.tradingview.com/news/cnyes:782eaa08facdf:0/
2026-07-29 16:03:00,"討論牆 | 盤中速報 - 泓格(3577)股價殺至跌停，跌停價115.5元，成交1,348張 - LINE TODAY",LINE TODAY,https://today.line.me/tw/v3/posts/list/article/qoRwx3x
2026-07-29 16:03:00,"討論牆 | 盤中速報 - 泓格(3577)股價殺至跌停，跌停價115.5元，成交1,348張 - today.line.me",today.line.me,https://today.line.me/tw/v3/posts/list/article/qoRwx3x
2026-07-29 17:33:28,"討論牆 | 盤中速報 - 泓格(3577)股價拉至漲停，漲停價176.0元，成交2,372張 - LINE TODAY",LINE TODAY,https://today.line.me/tw/v3/posts/list/article/VxRyg81
2026-07-29 17:33:28,"討論牆 | 盤中速報 - 泓格(3577)股價拉至漲停，漲停價176.0元，成交2,372張 - today.line.me",today.line.me,https://today.line.me/tw/v3/posts/list/article/VxRyg81
2026-07-30 07:40:54,3577 泓格- 幫泓格寫股價翻倍再翻倍的故事- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181163340
2026-07-30 07:40:54,3577 泓格- 幫泓格寫股價翻倍再翻倍的故事- 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181163340
2026-08-03 07:48:00,財報：泓格(3577)115年上半年歸屬母公司淨利2億1000萬元，EPS為3.28元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2399366002&PU=1002
2026-08-03 08:23:00,△個股：半導體訂單爆滿，泓格(3577)營收毛利率創高，H1賺贏去年，EPS 3.28元 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2399415002&PU=0010
2026-08-03 16:51:01,泓格上半年 EPS 3.28元 訂單回流 - UDN,UDN,https://udn.com/news/story/7252/9668372
2026-08-03 16:51:01,泓格上半年 EPS 3.28元 訂單回流 - udn,udn,https://udn.com/news/story/7252/9668372
2026-08-04 01:50:06,【26Q2財報公告】泓格(3577) Q2 營收4.5178億元，創歷史新高，季增 16.62％、年成長 54.14％ - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1244506
2026-08-04 01:50:06,【26Q2財報公告】泓格(3577) Q2 營收4.5178億元，創歷史新高，季增 16.62％、年成長 54.14％ - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1244506
2026-08-04 03:11:46,討論牆 | 盤中速報 - 泓格(3577)急拉3.33%報124.0元，成交342張 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/2DqzD9N
