date,title,source,link
2026-08-03 04:14:09,盤中速報 - 雙喜(5516)大漲8.76%，報11.8元 - TradingView,TradingView,https://es.tradingview.com/news/cnyes:25584cbb9acdf:0/
2026-08-03 04:14:09,盤中速報 - 雙喜(5516)大漲8.76%，報11.8元 - es.tradingview.com,es.tradingview.com,https://es.tradingview.com/news/cnyes:25584cbb9acdf:0/
2026-08-03 05:27:10,盤中速報 - 雙喜(5516)大漲8.76%，報11.8元 - TradingView,TradingView,https://tw.tradingview.com/news/cnyes:25584cbb9acdf:0/
2026-08-03 05:27:10,盤中速報 - 雙喜(5516)大漲8.76%，報11.8元 - tw.tradingview.com,tw.tradingview.com,https://tw.tradingview.com/news/cnyes:25584cbb9acdf:0/
2026-08-03 13:07:48,討論牆 | 盤中速報 - 雙喜(5516)大漲8.76%，報11.8元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/YaR3VnQ
2026-08-07 07:10:03,【2026/07月營收公告】雙喜(5516) 七月營收月減年增，全年營運續看向上 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1246173
2026-08-07 09:10:38,【2026/07月營收公告】雙喜(5516) 七月營收月減年增，全年營運續看向上-CMoney 小編 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-db4a0600-923f-11f1-ac7f-3362192788e1
2026-08-12 05:33:33,討論牆 | 盤中速報 - 雙喜(5516)急跌-3.01%報13.45元，成交24張 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/YaRW0nM
2026-08-12 05:33:33,討論牆 | 盤中速報 - 雙喜(5516)急跌-3.01%報13.45元，成交24張 - today.line.me,today.line.me,https://today.line.me/tw/v3/posts/list/article/YaRW0nM
2026-08-14 06:41:08,雙喜(5516)-同學風向與貼文摘要 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/5516?tab=AISummary
