date,title,source,link
2026-08-07 02:21:10,【10:20 即時新聞】磐儀(3594)股價漲逾6%，智慧倉儲＋邊緣AI題材發酵，法人買盤推升多頭結構 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-a7d52d7d-9206-11f1-980d-99a397978c2a
2026-08-07 07:10:03,【2026/07月營收公告】磐儀(3594) 七月營收月減年增，全年營運續看向上 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1246281
2026-08-07 07:10:03,【2026/07月營收公告】磐儀(3594) 七月營收月減年增，全年營運續看向上 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1246281
2026-08-07 09:10:23,【2026/07月營收公告】磐儀(3594) 七月營收月減年增，全年營運續看向上-CMoney 小編 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-d2491067-923f-11f1-8029-48a4a4dc2672
2026-08-13 06:01:00,財報：磐儀(3594)115/01/01～115/06/30歸屬母公司淨利3572萬元，EPS 0.37元 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2407760002&PU=1002
2026-08-13 06:01:00,財報：磐儀(3594)115/01/01～115/06/30歸屬母公司淨利3572萬元，EPS 0.37元 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=2407760002&pu=News_0009_3
2026-08-13 08:10:00,財報：磐儀(3594)115年上半年稅後盈餘3572萬元，EPS 0.37元 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2408046002&PU=0009
2026-08-13 08:10:00,財報：磐儀(3594)115年上半年稅後盈餘3572萬元，EPS 0.37元 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2408046002&PU=0009
2026-08-13 15:50:34,磐儀(3594)-同學風向與貼文摘要 - 股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1WMVVNM1ppVmE2cXI1WmZ2dnNtMzN6Y1dYM2duWVhyOGJKMkVCTTlReWd2LXRCLTIyLWVrMnFrRmYxRklNQ2lTRnZYU2tiek1ZS2pDV0VKZmoxXzd6YmNpOXhn?oc=5
2026-08-13 15:50:34,磐儀(3594)-同學風向與貼文摘要 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/stock/3594?tab=AISummary
2026-08-14 06:17:54,討論牆 | 盤中速報 - 磐儀(3594)大跌7.01%，報51.7元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/JPn8RmM
