date,title,source,link
2026-07-29 01:56:58,【09:56 即時新聞】櫻花建(2539)股價上漲4.5%至43元，完銷建案入帳題材推升買盤＋外資與主力近期偏多佈局支撐走勢 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-c8a88804-8af0-11f1-a39d-12e8973b2358
2026-07-29 01:56:58,【09:56 即時新聞】櫻花建(2539)股價上漲4.5%至43元，完銷建案入帳題材推升買盤＋外資與主力近期偏多佈局支撐走勢 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-c8a88804-8af0-11f1-a39d-12e8973b2358
2026-07-29 01:57:00,【09:56 即時新聞】櫻花建(2539)股價上漲4.5%至43元，完銷建案入帳題材推升買盤＋外資與主力近期偏多佈局支撐走勢 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181091129
2026-07-29 01:57:00,【09:56 即時新聞】櫻花建(2539)股價上漲4.5%至43元，完銷建案入帳題材推升買盤＋外資與主力近期偏多佈局支撐走勢 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181091129
2026-07-31 09:07:00,《營建股》櫻花建第二季財報 8月10日提報董事會 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6255784001&PU=1002
2026-07-31 09:07:00,《營建股》櫻花建第二季財報 8月10日提報董事會 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6255784001&PU=1002
2026-08-10 09:40:04,【2026/07月營收公告】櫻花建(2539) 七月營收5.28億元，營收雙減，年減15.44％ - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1248375
2026-08-10 09:40:04,【2026/07月營收公告】櫻花建(2539) 七月營收5.28億元，營收雙減，年減15.44％ - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1248375
2026-08-13 05:53:00,財報：櫻花建(2539)115年上半年稅後盈餘28億1819萬元，EPS 2.36元 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2407750002&PU=0010
2026-08-13 05:53:00,財報：櫻花建(2539)115年上半年稅後盈餘28億1819萬元，EPS 2.36元 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2407750002&PU=0010
2026-08-13 07:20:24,【26Q2財報公告】櫻花建(2539) Q2 營收60.7337億元，刷下近6季新高，季增145.2%、年成長313.07%-CMoney 小編 - CMoney投資網誌,CMoney投資網誌,https://news.google.com/rss/articles/CBMiigFBVV95cUxNdnRSbHJ6VVRVeWY1enhnYVkyWk9iQTd4YWMwYnpSRVBkUWdZaXo1RzJrLUJ4Z1hkeVgzYXUzQTVraS10a1gtQ1R3UTFUNm5YaVpEVkxsRE1QR1FsQjN1dEQ0T0lwaWZPRkZVLVUteTJPY3Z0dG9laWFPbTlkcWRkdWxJLXFHV3ZGSVE?oc=5
2026-08-13 07:20:24,【26Q2財報公告】櫻花建(2539) Q2 營收60.7337億元，刷下近6季新高，季增145.2%、年成長313.07%-CMoney 小編 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyaicurator-737efb5c-96e7-11f1-880e-a11fe303ca79
