date,title,source,link
2026-07-24 04:55:00,關禁閉近1年終解套！隆銘綠能5500萬救命金到位 7/27重返正常交易 - FTNN 新聞網,FTNN 新聞網,https://www.ftnn.com.tw/news/563876
2026-07-24 07:48:00,隆銘綠能自7月27日起恢復正常交易 - 蕃新聞,蕃新聞,https://n.yam.com/Article/20260724794673
2026-07-27 02:08:00,《台北股市》盤中焦點股：隆銘綠能、創見、友訊、揚明光、永豐金 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=6250319001&pu=News_0002_3
2026-07-27 08:30:00,AI餘震再挫台股！「這檔」搭機器人、低軌衛星雙題材猛飆漲停 隆銘綠能出關首日也發威 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/ai%E9%A4%98%E9%9C%87%E5%86%8D%E6%8C%AB%E5%8F%B0%E8%82%A1-%E9%80%99%E6%AA%94-%E6%90%AD%E6%A9%9F%E5%99%A8%E4%BA%BA-%E4%BD%8E%E8%BB%8C%E8%A1%9B%E6%98%9F%E9%9B%99%E9%A1%8C%E6%9D%90%E7%8C%9B%E9%A3%86%E6%BC%B2%E5%81%9C-%E9%9A%86%E9%8A%98%E7%B6%A0%E8%83%BD%E5%87%BA%E9%97%9C%E9%A6%96%E6%97%A5%E4%B9%9F%E7%99%BC%E5%A8%81-083000229.html
2026-07-28 01:55:00,隆銘綠能飆第3根漲停！電傳金開殺「達航科技、博晟生醫逆勢亮燈」 尚茂、聯一光、天瀚攻頂鎖不住 - FTNN 新聞,FTNN 新聞,https://www.ftnn.com.tw/news/564855
2026-07-28 01:58:54,隆銘綠能飆第3根漲停！電傳金開殺「達航科技、博晟生醫逆勢亮燈」 尚茂、聯一光、天瀚攻頂鎖不住 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E9%9A%86%E9%8A%98%E7%B6%A0%E8%83%BD%E9%A3%86%E7%AC%AC3%E6%A0%B9%E6%BC%B2%E5%81%9C-%E9%9B%BB%E5%82%B3%E9%87%91%E9%96%8B%E6%AE%BA-%E9%81%94%E8%88%AA%E7%A7%91%E6%8A%80-%E5%8D%9A%E6%99%9F%E7%94%9F%E9%86%AB%E9%80%86%E5%8B%A2%E4%BA%AE%E7%87%88-%E5%B0%9A%E8%8C%82-015500217.html
2026-07-28 07:55:00,滿盤皆綠只剩它們紅！台股收跌創「史上第3大」 隆銘綠能、光鼎逆勢漲停成焦點 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E6%BB%BF%E7%9B%A4%E7%9A%86%E7%B6%A0%E5%8F%AA%E5%89%A9%E5%AE%83%E5%80%91%E7%B4%85-%E5%8F%B0%E8%82%A1%E6%94%B6%E8%B7%8C%E5%89%B5-%E5%8F%B2%E4%B8%8A%E7%AC%AC3%E5%A4%A7-%E9%9A%86%E9%8A%98%E7%B6%A0%E8%83%BD-%E5%85%89%E9%BC%8E%E9%80%86%E5%8B%A2%E6%BC%B2%E5%81%9C%E6%88%90%E7%84%A6%E9%BB%9E-075500285.html
2026-07-28 07:55:00,滿盤皆綠只剩它們紅！台股收跌創「史上第3大」 隆銘綠能、光鼎逆勢漲停成焦點 - tw.stock.yahoo.com,tw.stock.yahoo.com,https://tw.stock.yahoo.com/news/%E6%BB%BF%E7%9B%A4%E7%9A%86%E7%B6%A0%E5%8F%AA%E5%89%A9%E5%AE%83%E5%80%91%E7%B4%85-%E5%8F%B0%E8%82%A1%E6%94%B6%E8%B7%8C%E5%89%B5-%E5%8F%B2%E4%B8%8A%E7%AC%AC3%E5%A4%A7-%E9%9A%86%E9%8A%98%E7%B6%A0%E8%83%BD-%E5%85%89%E9%BC%8E%E9%80%86%E5%8B%A2%E6%BC%B2%E5%81%9C%E6%88%90%E7%84%A6%E9%BB%9E-075500285.html
2026-07-28 08:01:18,隆銘綠能自7月27日起恢復正常交易 - 蕃新聞,蕃新聞,https://n.yam.com/Article/20260724794673
2026-07-29 08:06:58,3018 隆銘綠能- 上市股價漲幅近10個交易日以來排行- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181129674
2026-07-29 08:06:58,3018 隆銘綠能- 上市股價漲幅近10個交易日以來排行- 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181129674
2026-07-29 23:52:00,《其他電》注意股：隆銘綠能 近5日漲44.96% - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6253612001&PU=1002
2026-07-29 23:52:00,《其他電》注意股：隆銘綠能 近5日漲44.96% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6253612001&PU=1002
2026-07-30 03:04:53,討論牆 | 盤中速報 - 隆銘綠能(3018)股價拉至漲停，漲停價17.25元，成交210張 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/1DlYMr2
2026-08-03 03:43:09,3018 隆銘綠能- ⭐️根據新聞報導：台灣新冠疫情持續升溫，7月已確定6人死亡，... - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181260901
2026-08-03 03:43:09,3018 隆銘綠能- ⭐️根據新聞報導：台灣新冠疫情持續升溫，7月已確定6人死亡，... - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181260901
2026-08-03 03:58:00,盤中速報 - 隆銘綠能(3018)急拉3.2%報14.5元，成交124張 - TradingView,TradingView,https://www.tradingview.com/news/cnyes:3619c719cacdf:0/
2026-08-03 03:58:45,盤中速報 - 隆銘綠能(3018)急拉3.2%報14.5元，成交124張 - TradingView,TradingView,https://es.tradingview.com/news/cnyes:3619c719cacdf:0/
2026-08-03 03:58:45,盤中速報 - 隆銘綠能(3018)急拉3.2%報14.5元，成交124張 - es.tradingview.com,es.tradingview.com,https://es.tradingview.com/news/cnyes:3619c719cacdf:0/
2026-08-10 07:07:00,營收：隆銘綠能(3018)7月營收1205萬元，月增率-68.08%，年增率-76.00% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2404384002&PU=1002
2026-08-10 07:16:00,《業績-其他電》隆銘綠能7月營收為0.12億元，年減76.00% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6266734001&PU=1002
2026-08-10 09:40:04,【2026/07月營收公告】隆銘綠能(3018) 七月營收營收雙減，年減76％ - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1247965
