date,title,source,link
2025-01-09 01:19:55,7769 鴻勁 - 湊大～我對7769短線看法 鴻勁從高點1405跌到1210反...｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTFA5VUlFaWpwM0IxQjIxVFFlQVVpZkg4VDVzb2ZrelZ1WTBsNG1mMTVGNS1qbTFLSFJCYk1hUjdGXzFGYTlYMFVRaFI2aDhUeEg3dXZCRk9ncEs?oc=5
2025-01-16 09:34:00,7769 鴻勁 - 台積電法說，新春獻寶報喜啊！ 2025營收，先進製程更有盼頭...｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBHSFFiUklaY3RaZkh2bng4LUlpV2Y1ZW9zT1lLMW8wVUpacHlJV3N2cjlfeGxCTV9IeWJaSFhYZ2ljSmE5RVVqQ3NqUk5XQTU2TWxfWE85cUo?oc=5
2025-01-17 13:44:34,7769 鴻勁 - 台積電法說，新春獻寶報喜啊！ 2025營收，先進製程更有盼頭...｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBHSFFiUklaY3RaZkh2bng4LUlpV2Y1ZW9zT1lLMW8wVUpacHlJV3N2cjlfeGxCTV9IeWJaSFhYZ2ljSmE5RVVqQ3NqUk5XQTU2TWxfWE85cUo?oc=5
2025-02-07 11:22:43,7769 鴻勁- 來囉！新春第一炮啊！ 1月逢農曆年假上班日僅22天呢營收還創...｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5ZWEhIOGVhRHcwNUVBaTUtQ0FsNGlRNVluNXJpNFlYSXdKZG8wWGtjSWhkNDI5R2lhSXYwMnRUS3hhY3EtRkZKMmxzZl9Ud0tBV1Faam8zTzk?oc=5
2025-02-27 07:48:09,7769 鴻勁 - 1.日月光投控子公司113/3/15~114/2/10自鴻勁...｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE10eDZJTnhqUTF2b3A1VmQwRzA4Uy1FNTdGbTBnUmJORjFzT0wtcklncW93SlVFZXFyb1ExRmcyWk9pN3NHN3VGUTlLZG1uM0FsbVBjT1pkZDQ?oc=5
2025-03-10 03:21:00,高階產品出貨旺鴻勁今年營收拚季季高- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://news.google.com/rss/articles/CBMikgFBVV95cUxPdzFRNWdueGtzcWxSZFlUZ1ZLMmJFWXpWRVFIUWtGTmxhM1NpNzlEUElhdkRrelNQUVlFRHExWWdxZDd3SkpONjdwZzJmUGR6U1VBaUxlMFdkRUxOR0kxUEJxMEFlallpcGtIUGYxYi1rSjAxb0l2X2tOd21kWnI4aVlLZVFpOHhjOTItWkRtRzljdw?oc=5
2025-03-17 20:10:00,鴻勁產能滿載 強攻高階車用 - Yahoo奇摩股市,Yahoo奇摩股市,https://news.google.com/rss/articles/CBMi7AFBVV95cUxNeEZSMHdGUjZXckNSLVRmeGdCLTlZVUdjZFRpZDNkUXl5UThHeVpiQmlteldnOU9QOXk3MUFwX2V3Sk9ScGZLRVFTUjNFSnFjSDE0Z1RsendCZ2dxakJNZGJNMHdIOV9KaUpzcDFTWmdWWTdXNkZzQWFSbEtOSXdyVmNBQjB4NWdWZkd0clVNdXRLN0hzZ2YzblVxakM5cWlBUERyVlZSdEtpb09ZaWIzRElURTYzNVBOZUs3NXhVMDM5a0R1a0o4Ry1UUkdYWG8wbzV0N0I0eVljeHdhVmtYekNCTkl6bVRDbkNsYg?oc=5
2025-03-17 23:14:00,興櫃：鴻勁(7769)113年全年歸屬母公司淨利52億8592萬元，EPS 32.95元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPSnBYRXIyT2ZuR3U2LV9xNXc1VWlvZWNDWW5uVlVSc2xVZ3J3bHpBbTdzY3BSQ2o0V0h3dFBTMzBDZEM1eHhuMFhqZEloRktMN2Q1WnpWdlFOR25QekJzX0pab2NZX1E1X1gwem9uT1owTUtIM2ZodlRtM0FBeXdlaXBHYUpaWGxw?oc=5
2025-03-17 23:17:00,興櫃：鴻勁(7769)董事會決議，113年度擬每股配息22.5元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNS282RDdscmJCeHdHTENETTVIMFkxamVpTTloTEZfR19hS1QzbTVZR1VWemdNRXNGU25JLXYxZFlyMlBGWG50NFgtSVMxSmhMNW4wLVVaNjA0Y3VOeVJDZHQweXNVYmpBN0F3V3dpWnBjdy00YUg1TmNRVkpzTm1FamdPOGw5THpp?oc=5
2025-03-17 23:17:00,興櫃：鴻勁(7769)董事會決議，114/6/25召開股東常會 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQclJBa051MVQ1Mi1xN2ROQ2FmLUg3dmN5Vm1mcEY0ZmZ5TVRjNjY0ZG5NWlFMM0dYSG5WeXU0cEVFd2g1Y045QUNrQ3MxdWk5S2NGS3VEb2xMdmp1VXg3eVR1blRxeVZhVV9WNnZHTEY1bnVYU0tvTFBBcDlVeWJ5S3lfOVdkSldp?oc=5
2025-04-21 08:00:00,興櫃：鴻勁(7769)決議4/22-6/21買回庫藏股350萬股，每股區間515-1270元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOUmZad2NTRXUxeWVmckFydk1JRWRLd1dlVDBERk54ZmxhNXdkVUR4YTQ0UG4wdGxBOWVsejJ3dUFJNDc3VE0tNXNTYnJSOF9IS3hZd0VLV3YxTHZLeFJSaGRGUjFFSUswOE11bDBvWHBhU3QtOVZBT3lmRzM0b2VCNUgxTVI2emxv?oc=5
2025-04-21 08:12:00,《興櫃股》鴻勁擬執行庫藏股 區間價每股515~1270元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPbm1ycjRXTjczNXVkdjM4VmRsWjE2c3FMYXl0R0NKc1JQemFpNjJDSXc1b21jM2daNWFvanVjdFB3UlVsb0VuZ2t5WnBEckJENUlxcWdHV01TYlNuTWJMX0JtVG9QeVR0U3lKLXFyU0FMSzQ3dXVXeGdCX1ppU2c1QU9hSjZ6dVdq?oc=5
2025-05-12 08:56:00,興櫃：鴻勁(7769)114年第一季歸屬母公司淨利25億6790萬元，EPS 15.89元 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNdmJ6ZnRocWpVcjJHYW5Mb3A0dk9lZmVkU3lMWUxYWTBwZDJPZHdNOHBGNXo1cFZOLXFVTzBYQ094YjlnWnYwaEc1X2paOUJfdXd1NjBGZ2NmMUlMYnlVQkhnN1UyckVQM2VIMThXd040RUJEVm5RcTZXNEttb2JoYTJHRUFJMTlr?oc=5
2025-05-13 06:26:38,7769 鴻勁- 先進封裝半導體設備超級比一比｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE8xUjFGbXJqM0dkM1U1bGhGdkhmVHFKQUlFYjZza21yc1lrbTRGandaUWdqZXhEMi1DOVdQd0ZnNC1kUU5hUFZxeUROX0MzbWRPd29sVkszMFk?oc=5
2025-05-13 18:46:00,7769 鴻勁- 這兩天大盤出量順利站回季線，因為融資完全沒跟上，籌碼就不至於...｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1saEp6bUUtTTZQMHhBbGo1REExR0VGVVQ2WWJMcGRmMDRsZ3BZa1Fsa29HSlhDeUtDQUlHNDhkbUZGQTlQQmZzNDRfS3lqVDd3R1FTZVpXVnk?oc=5
2025-05-23 00:20:48,鴻勁接單火產能滿載｜股市爆料同學會 - CMoney,CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5EMzE4ZEhRa2g2SEt3SExleW1ySExFdkxDb3FrU1JfVU1XMHdkVlo3VnVibk1DN1IweU9yVW1GZlR3TmVUc1BENURrYmcybzBkWkgxRTlScTU?oc=5
2025-05-23 04:34:00,興櫃：鴻勁(7769)目前可見度達第三季，預計Q3送件，Q4上市 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQQ1B3eVBqZjNla3lUVzNHMjRQMjBKWno2S3J5ZkJWSUlmNkFGa0VqUGpQUjVUTjd6MEVVelFPbnltNFZweFliTnpkaG1FYlUwNThFNUJablVpS2JycnVGTTJkTS15TGNzYS1nVU1CMHJ1QWFrUE8ydExZa0gzOUctNms4ZVlKVjBh?oc=5
2025-05-23 05:28:00,《興櫃股》鴻勁Q1賺贏去年H1 訂單能見度達Q3 - 富聯網,富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOZzF4aXA3c3JnWkwzSkhRaXdKOG9PSTN2SnBKWFJ5VUUwZmoxakptY3dQRkd4T2hEUVFSWDZLX0xvZjVBLV9aS1BYaktVeklhMVh6MzJFNjRQSGJUQkdQajNDcHhPQVhTanNvQU5xSnoyUXFZTmM2N2duS01xb29ZUWRyV0pTVnJn?oc=5
