date,title,source,link
2026-08-10 06:21:24,討論牆 | 盤中速報 - 霈方(6574)股價拉至漲停，漲停價154.0元，成交281張 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/GgwEgyL
2026-08-10 07:34:00,《業績-生醫》霈方7月營收為0.68億元，年增23.69% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6266843001&PU=1002
2026-08-10 07:40:04,【2026/07月營收公告】霈方(6574) 七月營收營收月減年增，全年營運續看向上 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1248051
2026-08-10 07:40:04,【2026/07月營收公告】霈方(6574) 七月營收營收月減年增，全年營運續看向上 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1248051
2026-08-12 01:50:05,【26Q2財報公告】霈方(6574) Q2 營收2.1915億元，連3季成長，季增 12.13％、年成長 44.81％ - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1249299
2026-08-12 01:50:05,【26Q2財報公告】霈方(6574) Q2 營收2.1915億元，連3季成長，季增 12.13％、年成長 44.81％ - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1249299
2026-08-12 03:34:00,盤中速報 - 霈方(6574)股價殺至跌停，跌停價125.5元，成交219張 - TradingView,TradingView,https://www.tradingview.com/news/cnyes:c6dc9e9dbacdf:0/
2026-08-12 03:34:00,盤中速報 - 霈方(6574)股價殺至跌停，跌停價125.5元，成交219張 - tradingview.com,tradingview.com,https://www.tradingview.com/news/cnyes:c6dc9e9dbacdf:0/
2026-08-12 05:12:42,盤中速報 - 霈方(6574)股價殺至跌停，跌停價125.5元，成交219張 - TradingView,TradingView,https://tw.tradingview.com/news/cnyes:c6dc9e9dbacdf:0/
2026-08-12 05:12:42,盤中速報 - 霈方(6574)股價殺至跌停，跌停價125.5元，成交219張 - tw.tradingview.com,tw.tradingview.com,https://tw.tradingview.com/news/cnyes:c6dc9e9dbacdf:0/
2026-08-13 11:14:06,霈方(6574)-同學風向與貼文摘要 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/6574?tab=AISummary
2026-08-13 18:02:36,討論牆 | 盤中速報 - 霈方(6574)股價殺至跌停，跌停價125.5元，成交219張 - LINE TODAY,LINE TODAY,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9BWWJ0dUZwQXF4NEFsR3JTbUZHeWJCb0pPS1hFcnpmeDhyeVlzY3Q5Yzd5cUY5SjlUV1piWkRXSGdpRFZMMExtdTlfSEt0TDAydHRLVDNjS0VwX0xya2JqQTNtcVU?oc=5
2026-08-14 00:22:55,討論牆 | 盤中速報 - 霈方(6574)大漲8.93%，報152.5元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/YaRn1Bj
2026-08-14 00:22:55,討論牆 | 盤中速報 - 霈方(6574)大漲8.93%，報152.5元 - today.line.me,today.line.me,https://today.line.me/tw/v3/posts/list/article/YaRn1Bj
