date,title,source,link
2026-08-05 01:35:00,聯詠Q2三率三升/EPS 10.4元；明法說釋展望- 新聞 - MoneyDJ,MoneyDJ,https://m.moneydj.com/f1a.aspx?a=544e3483-d10c-40d8-8779-8ad6be0cbe20
2026-08-05 01:35:00,聯詠Q2三率三升/EPS 10.4元；明法說釋展望- 新聞 - moneydj.com,moneydj.com,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=544e3483-d10c-40d8-8779-8ad6be0cbe20
2026-08-05 01:41:00,《半導體》聯詠Q2獲利暴增近7成 美系外資仍喊減碼、目標價414元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6259947001&PU=1002
2026-08-05 01:50:55,《半導體》聯詠Q2獲利暴增近7成 美系外資仍喊減碼、目標價414元 - wantrich.chinatimes.com,wantrich.chinatimes.com,https://wantrich.chinatimes.com/news/20260805900177-420101
2026-08-05 01:50:55,《半導體》聯詠Q2獲利暴增近7成 美系外資仍喊減碼、目標價414元 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20260805900177-420101
2026-08-05 03:15:40,聯詠第2季財報報喜 盤中股價漲逾半根停板 - money.udn.com,money.udn.com,https://money.udn.com/money/amp/story/5710/9671752
2026-08-05 03:15:40,聯詠第2季財報報喜 盤中股價漲逾半根停板 - 經濟日報,經濟日報,https://money.udn.com/money/amp/story/5710/9671752
2026-08-05 03:35:19,聯詠Q2三率三升/EPS 10.4元；明法說釋展望 - ttv.com.tw,ttv.com.tw,https://www.ttv.com.tw/finance/view/?i=082026050935D34739AA37494CE2949CB6903C1A9A945E6F&from=587
2026-08-05 03:35:19,聯詠Q2三率三升/EPS 10.4元；明法說釋展望 - 台視全球資訊網,台視全球資訊網,https://www.ttv.com.tw/finance/view/?i=082026050935D34739AA37494CE2949CB6903C1A9A945E6F&from=587
2026-08-05 07:41:49,聯詠Q2獲利亮眼創近11季新高！ 但客戶提前拉貨恐添下半年隱憂外資投信聯手喊賣 - moneyweekly.com.tw,moneyweekly.com.tw,https://www.moneyweekly.com.tw/ArticleData/Info/Article/241367
2026-08-05 07:41:49,聯詠Q2獲利亮眼創近11季新高！ 但客戶提前拉貨恐添下半年隱憂外資投信聯手喊賣 - 理財周刊,理財周刊,https://www.moneyweekly.com.tw/ArticleData/Info/Article/241367
2026-08-05 07:41:54,聯詠Q2獲利亮眼創近11季新高！ 但客戶提前拉貨恐添下半年隱憂外資投信聯手喊賣 - moneyweekly.com.tw,moneyweekly.com.tw,https://www.moneyweekly.com.tw/ArticleData/Info/Article/241367
2026-08-05 07:41:54,聯詠Q2獲利亮眼創近11季新高！ 但客戶提前拉貨恐添下半年隱憂外資投信聯手喊賣 - 理財周刊,理財周刊,https://www.moneyweekly.com.tw/ArticleData/Info/Article/241367
