date,title,source,link
2026-07-17 01:14:47,【09:14 即時新聞】南良(5450)亮燈漲停17.05元，受綠色材料與高值化新應用題材點火＋技術面多頭排列帶動買盤急拉 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1237069
2026-07-17 01:14:47,【09:14 即時新聞】南良(5450)亮燈漲停17.05元，受綠色材料與高值化新應用題材點火＋技術面多頭排列帶動買盤急拉 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-e6d89651-817c-11f1-967d-d28fa9d36dd3
2026-07-17 07:31:02,今日漲停股｜台股暴跌2953 點創紀錄，日馳、亞諾法、南良等個股逆勢鎖漲停0717｜豐雲學堂2026 年 07 月 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/hotstock/%E4%BB%8A%E6%97%A5%E6%BC%B2%E5%81%9C%E8%82%A1-%E5%8F%B0%E8%82%A1%E6%9A%B4%E8%B7%8C-2953-%E9%BB%9E%E5%89%B5%E7%B4%80%E9%8C%84-%E6%97%A5%E9%A6%B3-%E4%BA%9E%E8%AB%BE%E6%B3%95-%E5%8D%97%E8%89%AF%E7%AD%89%E5%80%8B%E8%82%A1%E9%80%86%E5%8B%A2%E9%8E%96%E6%BC%B2%E5%81%9C-0717-6a59d4acec9e6be57f8976d6
2026-07-20 01:06:05,【09:05 即時新聞】南良(5450)攻上漲停，綠色高值化材料轉型題材加溫＋主力與外資買盤同步推升技術結構 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-2f063e21-83d7-11f1-bc15-a408b55105ea
2026-07-20 01:06:10,【09:05 即時新聞】南良(5450)攻上漲停，綠色高值化材料轉型題材加溫＋主力與外資買盤同步推升技術結構 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1237785
2026-07-20 02:28:00,焦點股：南良(5450)推進高值化成長動能，股價放量上攻 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2393970002&PU=0010
2026-07-20 04:00:14,南良(5450) - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=73885900&PU=0014
2026-07-21 00:01:57,台股下跌震盪收跌 221 點，軍工防禦題材與軟板強勢突圍！主本比排行關注【6811 宏碁資訊】【 南良 5450】【4541 晟田】 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/Daily_livestream/video/%E5%8F%B0%E8%82%A1%E4%B8%8B%E8%B7%8C%E9%9C%87%E7%9B%AA%E6%94%B6%E8%B7%8C-221-%E9%BB%9E-%E8%BB%8D%E5%B7%A5%E9%98%B2%E7%A6%A6%E9%A1%8C%E6%9D%90%E8%88%87%E8%BB%9F%E6%9D%BF%E5%BC%B7%E5%8B%A2%E7%AA%81%E5%9C%8D-%E4%B8%BB%E6%9C%AC%E6%AF%94%E6%8E%92%E8%A1%8C%E9%97%9C%E6%B3%A8-6811-%E5%AE%8F%E7%A2%81%E8%B3%87%E8%A8%8A---%E5%8D%97%E8%89%AF-5450--4541-%E6%99%9F%E7%94%B0--6a5de7cd3588c9e5023d6f38
2026-07-21 00:03:04,台股下跌震盪收跌 221 點，軍工防禦題材與軟板強勢突圍！主本比排行關注【6811 宏碁資訊】【 南良 5450】【4541 晟田】 - sinotrade.com.tw,sinotrade.com.tw,https://www.sinotrade.com.tw/richclub/Daily_livestream/video/%E5%8F%B0%E8%82%A1%E4%B8%8B%E8%B7%8C%E9%9C%87%E7%9B%AA%E6%94%B6%E8%B7%8C-221-%E9%BB%9E-%E8%BB%8D%E5%B7%A5%E9%98%B2%E7%A6%A6%E9%A1%8C%E6%9D%90%E8%88%87%E8%BB%9F%E6%9D%BF%E5%BC%B7%E5%8B%A2%E7%AA%81%E5%9C%8D-%E4%B8%BB%E6%9C%AC%E6%AF%94%E6%8E%92%E8%A1%8C%E9%97%9C%E6%B3%A8-6811-%E5%AE%8F%E7%A2%81%E8%B3%87%E8%A8%8A---%E5%8D%97%E8%89%AF-5450--4541-%E6%99%9F%E7%94%B0--6a5de7cd3588c9e5023d6f38
2026-07-21 23:51:00,《其他股》注意股：南良 近5日漲27.30% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6245605001&PU=1002
2026-07-22 22:16:39,討論牆 | 盤中速報 - 南良(5450)急拉4.6%報17.75元，成交229張 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/nXRXkOq
2026-07-23 03:40:30,"討論牆 | 盤中速報 - 南良(5450)急拉5.63%報19.75元，成交1,886張 - LINE TODAY",LINE TODAY,https://today.line.me/tw/v3/posts/list/article/peZX0Je
