date,title,source,link
2025-03-25 01:01:00,長興估Q2營運優於Q1；長廣7月送件上市- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://news.google.com/rss/articles/CBMikgFBVV95cUxPZVE3dkhsUnZZdVl6UHh3V2s5eGUxcWNWYkRxUGlRaFdRdDFXaHJUYVdMWlRBbWllZ0JSYVF4TXk3RXdFbUY3LVUtbEJNUHgzV3hTQldSN1Q1X2ZzTTllc0ZMRWoxX3FLMmNCNGx6SUhaLU10Y1BCRlhkSWRGYWNhRWZJaUhpU3lDdEgtY2NXTTJzZw?oc=5
2025-06-30 10:12:12,7795 長廣 - 全球最大ABF 載板與先進封裝真空壓膜機設備製造商長廣(興櫃...｜股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/172178749
2025-06-30 19:50:31,"7795 長廣 - 全球最大ABF載板與先進封裝真空壓膜機設備製造商""長廣""與I...｜股市爆料同學會 - CMoney",CMoney,https://www.cmoney.tw/forum/article/172193502
2025-07-03 01:39:33,7795 長廣 - 全球最大ABF 載板與先進封裝真空壓膜機設備製造商長廣(興櫃...｜股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/172178749
2025-07-21 12:58:37,永擎電子及長廣精機今日送件申請股票上市- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250721900585-420101
2025-07-21 13:55:12,永擎、長廣 7月21日送件申請股票上市 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7251/8887256
2025-07-21 23:12:00,興櫃：永擎(7711)及長廣(7795)7月21日送件申請股票上市 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2236692002&PU=1002
2025-07-28 01:33:00,長興6月獲利回升；小金雞長廣已申請上市- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://m.moneydj.com/f1a.aspx?a=ac8d6ccb-7a94-48b3-bf17-cfee8b5566c9
2025-08-06 07:51:00,財報：長廣(7795)114年上半年歸屬母公司淨利1億1114萬元，EPS 1.57元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2242858002&PU=1002
2025-08-06 08:12:44,《興櫃股》長廣上半年每股淨利1.57元 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250806900536-420101
2025-08-25 06:10:00,興櫃：證交所8/27上市審議會，將分別審議永擎(7711)及長廣(7795)上市申請案 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2252794002&PU=1002
2025-08-25 06:21:40,《證交所》永擎、長廣8月27日上市審議- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250825900332-420101
2025-08-25 07:23:13,證交所27日審議永擎及長廣兩上市案- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250825900381-420101?utm_source=wantrich&utm_medium=textline&utm_campaign=article&utm_term=promote&utm_content=1
2025-08-25 07:25:02,證交所27日審議永擎及長廣兩上市案- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250825900381-420101
2025-08-25 10:39:53,證交所27日審議永擎及長廣兩上市案- 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20250825900381-420101
2025-08-27 23:08:00,興櫃：證交所上市審議會週三審議通過長廣(7795)初次申請股票上市案 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2253865002&PU=1002
2025-09-16 07:30:39,東方風能、鴻勁、永擎與長廣 4家通過證交所上市審議 - 聯合新聞網,聯合新聞網,https://udn.com/news/story/7251/9008671
2025-10-02 08:07:00,興櫃：長廣(7795)辦理股票初次上市現增新股800萬股，每股暫定120-220元 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2267258002&PU=0010
2025-11-12 07:36:00,興櫃：長廣(7795)114年前三季歸屬母公司淨利1億4134萬元，EPS 2.00元 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2285319002&PU=0010
2025-12-15 08:01:00,興櫃：長廣(7795)12/19召開上市前業績發表會 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2299127002&PU=0010
2025-12-18 01:14:00,訂單能見度達明年Q3 長廣有望重返成長- 新聞 - MoneyDJ,MoneyDJ,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=19f155b8-fb68-4b26-9c42-6e0d1e34d34c
2025-12-18 01:14:00,訂單能見度達明年Q3 長廣有望重返成長- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=19f155b8-fb68-4b26-9c42-6e0d1e34d34c
