date,title,source,link
2026-07-24 02:14:00,△個股：豐祥-KY(5288)下半年維持成長態勢，電子新業務年底可望量產 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2395923002&PU=1002
2026-07-27 06:25:00,《電機股》豐祥-KY 8月4日召開第二季財報董事會 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=6250571001&PU=0010
2026-07-30 10:13:52,討論牆 | 盤後速報 - 豐祥-KY(5288)下週(8月6日)除息6.5元，預估參考價179.0元 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/posts/list/article/eLRW88D
2026-07-30 10:13:52,討論牆 | 盤後速報 - 豐祥-KY(5288)下週(8月6日)除息6.5元，預估參考價179.0元 - today.line.me,today.line.me,https://today.line.me/tw/v3/posts/list/article/eLRW88D
2026-08-04 09:01:00,財報：豐祥-KY(5288)115年上半年歸屬母公司淨利5億5731萬元，EPS 8.03元 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2400049002&PU=1002
2026-08-04 09:01:00,財報：豐祥-KY(5288)115年上半年歸屬母公司淨利5億5731萬元，EPS 8.03元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2400049002&PU=1002
2026-08-04 23:07:00,個股：豐祥-KY(5288)董事會決議，115年上半年擬不分派股利 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2400136002&PU=1002
2026-08-04 23:07:00,個股：豐祥-KY(5288)董事會決議，115年上半年擬不分派股利 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2400136002&PU=1002
2026-08-06 04:34:00,豐祥-KY Q2營業利益創高，全年獲利有望締新猷- 新聞 - MoneyDJ,MoneyDJ,https://www.moneydj.com/KMDJ/News/NewsViewer.aspx?a=55ef3132-d106-4c0e-abcc-1498d775966e
2026-08-06 05:02:03,豐祥-KY Q2營業利益創高，全年獲利有望締新猷| MoneyDJ理財網 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/article/XYR2n1w
