date,title,source,link
2026-08-10 00:38:00,個股：辣椒(4946)8/7處分聯茂(6213)股票60張，均價377.58元，獲利241萬元 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2403806002&PU=1002
2026-08-10 00:38:00,個股：辣椒(4946)8/7處分聯茂(6213)股票60張，均價377.58元，獲利241萬元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2403806002&PU=1002
2026-08-10 01:57:39,焦點股》聯茂：上半年賺贏去年全年 7天飆漲78％明天恐被關 - ec.ltn.com.tw,ec.ltn.com.tw,https://ec.ltn.com.tw/article/breakingnews/5534313
2026-08-10 01:57:39,焦點股》聯茂：上半年賺贏去年全年 7天飆漲78％明天恐被關 - 自由財經,自由財經,https://ec.ltn.com.tw/article/breakingnews/5534313
2026-08-10 02:12:08,【10:11 即時新聞】聯茂(6213)亮燈漲停427.5元，7月營收創歷史新高＋主力與法人買盤同步推升多頭結構 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyairesearcher-e4083994-9460-11f1-8025-9ad214938479
2026-08-10 02:12:08,【10:11 即時新聞】聯茂(6213)亮燈漲停427.5元，7月營收創歷史新高＋主力與法人買盤同步推升多頭結構 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/cmoneyairesearcher-e4083994-9460-11f1-8025-9ad214938479
2026-08-10 02:12:09,【10:11 即時新聞】聯茂(6213)亮燈漲停427.5元，7月營收創歷史新高＋主力與法人買盤同步推升多頭結構 - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1247380
2026-08-10 02:12:09,【10:11 即時新聞】聯茂(6213)亮燈漲停427.5元，7月營收創歷史新高＋主力與法人買盤同步推升多頭結構 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1247380
2026-08-10 03:02:37,焦點股》聯茂：上半年賺贏去年全年 7天飆漲78％明天恐被關 - 自由時報,自由時報,https://stock.ltn.com.tw/article/phzd8pjwdcka
2026-08-10 03:19:00,聯茂攻漲停「吹響號角」　CCL族群氣勢如虹！「它」獨自憔悴躺平跌1.6% - setn.com,setn.com,https://www.setn.com/ampnews/1886911
2026-08-10 03:19:00,聯茂攻漲停「吹響號角」　CCL族群氣勢如虹！「它」獨自憔悴躺平跌1.6% - 三立新聞,三立新聞,https://www.setn.com/ampnews/1886911
2026-08-10 03:19:00,聯茂攻漲停「吹響號角」　CCL族群氣勢如虹！「它」獨自憔悴躺平跌1.6% - 三立新聞網SETN.com,三立新聞網SETN.com,https://www.setn.com/ampnews/1886911
2026-08-10 03:21:30,CCL半年賺贏去年一整年！聯茂、騰輝-KY最新目標價出爐了 這檔狂升38％見「6字頭」 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20260810900219-420101
2026-08-10 03:21:30,CCL半年賺贏去年一整年！聯茂、騰輝-KY最新目標價出爐了這檔狂升38％見「6字頭」 - 上市櫃 - wantrich.chinatimes.com,wantrich.chinatimes.com,https://wantrich.chinatimes.com/news/20260810900219-420101
2026-08-10 03:21:30,CCL半年賺贏去年一整年！聯茂、騰輝-KY最新目標價出爐了這檔狂升38％見「6字頭」 - 上市櫃 - 旺得富理財網,旺得富理財網,https://wantrich.chinatimes.com/news/20260810900219-420101
2026-08-10 03:26:00,《熱門族群》PCB全面點火！績優生聯茂登頂 載板、上游材料掀漲勢 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6266009001&PU=1002
