date,title,source,link
2026-08-07 09:10:19,【2026/07月營收公告】新紡(1419) 七月營收4.29億元，表現亮眼、呈現雙成長，創近4個月以來新高，年增30.69% - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-cfbee2a4-923f-11f1-88bc-64cc35256cc0
2026-08-13 16:34:55,新紡(1419)-同學風向與貼文摘要 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/stock/1419?tab=AISummary
2026-08-14 05:41:00,財報：新紡(1419)115/1/1-115/6/30歸屬母公司淨利33億5159萬元，EPS 11.20元 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2408623002&PU=1002
2026-08-14 05:41:00,財報：新紡(1419)115/1/1-115/6/30歸屬母公司淨利33億5159萬元，EPS 11.20元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2408623002&PU=1002
2026-08-14 05:56:00,《紡纖股》新紡上半年EPS 11.2元 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6271945001&PU=1002
2026-08-14 05:56:00,《紡纖股》新紡上半年EPS 11.2元 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6271945001&PU=1002
2026-08-14 08:20:04,【26Q2財報公告】新紡(1419) Q2 營收11.0842億元，連2季衰退，季減 23.72％、年成長 18.32％ - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1251900
2026-08-14 08:20:04,【26Q2財報公告】新紡(1419) Q2 營收11.0842億元，連2季衰退，季減 23.72％、年成長 18.32％ - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1251900
2026-08-14 09:20:19,【26Q2財報公告】新紡(1419) Q2 營收11.0842億元，連2季衰退，季減23.72%、年成長18.32%-CMoney 小編 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-5e62b83b-97c1-11f1-9697-27c353e58572
2026-08-14 16:31:20,新紡上半年EPS 11.2元 - UDN,UDN,https://udn.com/news/story/7252/9692370
2026-08-14 16:31:20,新紡上半年EPS 11.2元 - udn.com,udn.com,https://udn.com/news/story/7252/9692370
2026-08-14 19:45:51,新紡上半年EPS 11.2元 - UDN,UDN,https://udn.com/news/story/7252/9692370
