date,cb_id,cb_name,transaction_type,close,change,open,max,min,no_of_transactions,unit,trading_value,avg_price,next_ref_price,next_max_limit,next_min_limit
2024-07-23,99332,中鼎二,等價,109.75,4.95,106.5,110.35,106.5,948,7479,812208850,108.59,109.75,120.7,98.8
2024-07-26,99332,中鼎二,等價,108.9,-0.85,109.0,109.1,108.1,466,12496,1361318050,108.94,108.9,119.75,98.05
2024-07-29,99332,中鼎二,等價,109.0,0.1,109.05,109.65,108.95,197,980,107000500,109.18,109.0,119.9,98.1
2024-07-30,99332,中鼎二,等價,109.1,0.1,108.85,109.2,108.7,156,883,96080500,108.81,109.1,120.0,98.2
2024-07-31,99332,中鼎二,等價,110.95,1.85,109.2,111.85,109.15,204,1347,147896450,109.79,110.95,122.0,99.9
2024-08-01,99332,中鼎二,等價,113.0,2.05,111.4,113.2,111.4,739,16563,1849106600,111.64,113.0,124.3,101.7
2024-08-02,99332,中鼎二,等價,111.55,-1.45,112.0,113.0,111.4,233,4318,483429850,111.95,111.55,122.7,100.4
2024-08-05,99332,中鼎二,等價,107.3,-4.25,110.0,110.0,107.3,278,2909,316843500,108.91,107.3,118.0,96.6
2024-08-06,99332,中鼎二,等價,107.9,0.6,108.0,109.0,106.3,154,705,75783100,107.49,107.9,118.65,97.15
2024-08-07,99332,中鼎二,等價,109.6,1.7,107.9,109.95,107.9,105,477,52058300,109.13,109.6,120.55,98.65
2024-08-08,99332,中鼎二,等價,108.5,-1.1,107.5,109.0,107.5,81,285,30913800,108.46,108.5,119.35,97.65
2024-08-09,99332,中鼎二,等價,109.0,0.5,109.0,109.35,108.7,39,359,39099250,108.91,109.0,119.9,98.1
2024-08-12,99332,中鼎二,等價,109.3,0.3,109.0,109.75,109.0,53,279,30521350,109.39,109.3,120.2,98.4
2024-08-13,99332,中鼎二,等價,109.0,-0.3,109.1,109.2,108.75,48,335,36507600,108.97,109.0,119.9,98.1
2024-08-14,99332,中鼎二,等價,109.2,0.2,109.3,109.3,108.55,54,272,29643500,108.98,109.2,120.1,98.3
2024-08-15,99332,中鼎二,等價,108.95,-0.25,109.1,109.2,108.7,20,111,12104050,109.04,108.95,119.8,98.1
2024-08-16,99332,中鼎二,等價,109.15,0.2,109.0,109.3,109.0,53,303,33043400,109.05,109.15,120.05,98.25
2024-08-19,99332,中鼎二,等價,109.2,0.05,109.15,109.5,109.05,29,81,8845100,109.19,109.2,120.1,98.3
2024-08-20,99332,中鼎二,等價,110.2,1.0,109.9,110.6,109.35,164,835,92055000,110.24,110.2,121.2,99.2
2024-08-21,99332,中鼎二,等價,109.55,-0.65,110.1,110.1,109.1,68,357,39034000,109.33,109.55,120.5,98.6
2024-08-22,99332,中鼎二,等價,109.65,0.1,109.6,109.65,109.4,27,123,13468550,109.5,109.65,120.6,98.7
2024-08-23,99332,中鼎二,等價,109.45,-0.2,109.75,109.75,109.45,15,36,3943600,109.54,109.45,120.35,98.55
2024-08-26,99332,中鼎二,等價,109.5,0.05,109.1,110.0,109.1,63,399,43755850,109.66,109.5,120.45,98.55
2024-08-27,99332,中鼎二,等價,110.0,0.5,109.5,110.0,109.5,16,50,5497550,109.95,110.0,121.0,99.0
2024-08-28,99332,中鼎二,等價,110.0,0.0,109.9,110.05,109.9,34,261,28708800,109.99,110.0,121.0,99.0
2024-08-29,99332,中鼎二,等價,110.15,0.15,110.0,110.15,109.8,45,238,26196000,110.06,110.15,121.15,99.15
2024-08-30,99332,中鼎二,等價,111.2,1.05,110.0,111.4,110.0,63,421,46687050,110.89,111.2,122.3,100.1
2024-09-02,99332,中鼎二,等價,111.3,0.1,111.2,111.65,111.2,49,454,50552600,111.34,111.3,122.4,100.2
2024-09-03,99332,中鼎二,等價,111.0,-0.3,111.25,111.25,110.75,35,277,30740550,110.97,111.0,122.1,99.9
2024-09-04,99332,中鼎二,等價,110.8,-0.2,110.0,111.15,110.0,38,134,14824350,110.62,110.8,121.85,99.75
2024-09-05,99332,中鼎二,等價,110.8,0.0,111.0,111.75,110.8,60,304,33765250,111.06,110.8,121.85,99.75
2024-09-06,99332,中鼎二,等價,110.8,0.0,114.5,114.5,110.8,86,1203,133424750,110.91,110.8,121.85,99.75
2024-09-09,99332,中鼎二,等價,110.7,-0.1,110.9,110.9,110.0,35,233,25667700,110.16,110.7,121.75,99.65
2024-09-10,99332,中鼎二,等價,110.1,-0.6,110.7,111.0,110.1,23,155,17124700,110.48,110.1,121.1,99.1
2024-09-11,99332,中鼎二,等價,110.0,-0.1,110.6,110.6,109.85,31,617,67912200,110.06,110.0,121.0,99.0
2024-09-12,99332,中鼎二,等價,110.7,0.7,110.0,111.0,110.0,19,143,15771350,110.28,110.7,121.75,99.65
2024-09-13,99332,中鼎二,等價,110.7,0.0,110.7,110.8,110.2,11,109,12059900,110.64,110.7,121.75,99.65
2024-09-16,99332,中鼎二,等價,110.5,-0.2,110.7,111.05,110.5,27,382,42264050,110.63,110.5,121.55,99.45
2024-09-18,99332,中鼎二,等價,110.6,0.1,110.3,111.1,110.25,18,165,18281750,110.79,110.6,121.65,99.55
2024-09-19,99332,中鼎二,等價,111.2,0.6,111.0,111.25,111.0,23,252,28014550,111.16,111.2,122.3,100.1
2024-09-20,99332,中鼎二,等價,110.65,-0.55,110.8,110.8,110.0,55,368,40626550,110.39,110.65,121.7,99.6
2024-09-23,99332,中鼎二,等價,110.0,-0.65,110.0,110.6,109.8,43,324,35665500,110.07,110.0,121.0,99.0
2024-09-24,99332,中鼎二,等價,110.05,0.05,110.0,110.2,109.8,26,315,34657000,110.02,110.05,121.05,99.05
2024-09-25,99332,中鼎二,等價,110.0,-0.05,110.0,110.25,109.8,32,253,27812800,109.93,110.0,121.0,99.0
2024-09-26,99332,中鼎二,等價,109.6,-0.4,110.0,110.0,109.3,32,173,18986650,109.74,109.6,120.55,98.65
2024-09-27,99332,中鼎二,等價,109.3,-0.3,109.8,109.9,109.0,61,522,57036250,109.26,109.3,120.2,98.4
2024-09-30,99332,中鼎二,等價,108.85,-0.45,109.3,109.3,108.6,59,393,42805900,108.92,108.85,119.7,98.0
2024-10-01,99332,中鼎二,等價,108.4,-0.45,108.7,108.7,108.3,24,138,14983150,108.57,108.4,119.2,97.6
2024-10-04,99332,中鼎二,等價,108.0,-0.4,108.2,108.2,108.0,11,83,8972150,108.09,108.0,118.8,97.2
2024-10-07,99332,中鼎二,等價,108.3,0.3,108.2,108.3,108.15,16,145,15689200,108.2,108.3,119.1,97.5
2024-10-08,99332,中鼎二,等價,108.0,-0.3,108.1,108.2,108.0,20,84,9073650,108.01,108.0,118.8,97.2
2024-10-09,99332,中鼎二,等價,107.2,-0.8,108.0,108.0,107.1,36,252,27112500,107.58,107.2,117.9,96.5
2024-10-11,99332,中鼎二,等價,107.35,0.15,107.55,107.55,107.2,20,106,11380000,107.35,107.35,118.05,96.65
2024-10-14,99332,中鼎二,等價,107.35,0.0,107.35,107.35,106.1,20,137,14686450,107.2,107.35,118.05,96.65
2024-10-15,99332,中鼎二,等價,107.0,-0.35,107.0,107.2,107.0,59,595,63673900,107.01,107.0,117.7,96.3
2024-10-16,99332,中鼎二,等價,107.0,0.0,106.8,108.0,106.5,52,373,39873400,106.89,107.0,117.7,96.3
2024-10-17,99332,中鼎二,等價,107.05,0.05,107.0,107.1,107.0,16,111,11877550,107.0,107.05,117.75,96.35
2024-10-18,99332,中鼎二,等價,106.8,-0.25,107.1,107.1,106.6,19,49,5230950,106.75,106.8,117.45,96.15
2024-10-21,99332,中鼎二,等價,106.25,-0.55,106.5,106.5,106.0,54,351,37298800,106.26,106.25,116.85,95.65
2024-10-22,99332,中鼎二,等價,106.25,0.0,106.25,106.25,105.9,36,214,22698150,106.06,106.25,116.85,95.65
2024-10-23,99332,中鼎二,等價,106.25,0.0,106.4,106.65,106.25,26,194,20656150,106.47,106.25,116.85,95.65
2024-10-24,99332,中鼎二,等價,105.8,-0.45,106.25,106.25,105.8,46,161,17070050,106.02,105.8,116.35,95.25
2024-10-25,99332,中鼎二,等價,105.75,-0.05,105.65,105.75,105.35,32,94,9918300,105.51,105.75,116.3,95.2
2024-10-28,99332,中鼎二,等價,105.3,-0.45,105.6,105.6,105.3,7,27,2846600,105.42,105.3,115.8,94.8
2024-10-29,99332,中鼎二,等價,104.75,-0.55,105.0,105.0,104.75,12,59,6185300,104.83,104.75,115.2,94.3
2024-10-30,99332,中鼎二,等價,104.7,-0.05,104.75,104.75,104.5,14,45,4710950,104.68,104.7,115.15,94.25
2024-11-01,99332,中鼎二,等價,104.3,-0.4,104.3,104.5,104.3,19,50,5219850,104.39,104.3,114.7,93.9
2024-11-04,99332,中鼎二,等價,104.0,-0.3,104.3,104.3,103.55,25,78,8110150,103.97,104.0,114.4,93.6
2024-11-05,99332,中鼎二,等價,103.3,-0.7,104.0,104.0,103.3,14,41,4258900,103.87,103.3,113.6,93.0
2024-11-06,99332,中鼎二,等價,102.8,-0.5,103.6,103.6,102.8,44,157,16175800,103.03,102.8,113.05,92.55
2024-11-07,99332,中鼎二,等價,102.85,0.05,102.8,103.0,102.8,16,123,12645400,102.8,102.85,113.1,92.6
2024-11-08,99332,中鼎二,等價,102.3,-0.55,102.8,102.8,102.2,63,254,26003600,102.37,102.3,112.5,92.1
2024-11-11,99332,中鼎二,等價,101.9,-0.4,102.3,102.3,101.9,47,239,24377700,101.99,101.9,112.05,91.75
2024-11-12,99332,中鼎二,等價,101.6,-0.3,101.9,101.9,101.2,33,80,8119000,101.48,101.6,111.75,91.45
2024-11-13,99332,中鼎二,等價,101.3,-0.3,101.1,101.4,101.0,103,417,42183000,101.15,101.3,111.4,91.2
2024-11-14,99332,中鼎二,等價,101.0,-0.3,101.3,101.5,100.9,53,257,25975750,101.07,101.0,111.1,90.9
2024-11-15,99332,中鼎二,等價,101.0,0.0,100.85,101.0,100.7,53,270,27260300,100.96,101.0,111.1,90.9
2024-11-18,99332,中鼎二,等價,101.3,0.3,101.0,101.4,101.0,41,233,23602800,101.29,101.3,111.4,91.2
2024-11-19,99332,中鼎二,等價,101.4,0.1,101.3,101.4,101.3,33,313,31710950,101.31,101.4,111.5,91.3
2024-11-20,99332,中鼎二,等價,101.4,0.0,101.4,101.5,101.4,24,63,6389000,101.41,101.4,111.5,91.3
2024-11-21,99332,中鼎二,等價,101.0,-0.4,101.4,101.4,101.0,26,82,8287550,101.06,101.0,111.1,90.9
2024-11-22,99332,中鼎二,等價,101.25,0.25,101.25,101.25,101.25,2,3,303750,101.25,101.25,111.35,91.15
2024-11-25,99332,中鼎二,等價,101.4,0.15,101.25,101.4,101.25,18,70,7092900,101.32,101.4,111.5,91.3
2024-11-26,99332,中鼎二,等價,101.5,0.1,101.4,101.5,101.4,14,44,4463450,101.44,101.5,111.65,91.35
2024-11-27,99332,中鼎二,等價,101.4,-0.1,101.45,101.45,101.3,9,40,4055050,101.37,101.4,111.5,91.3
2024-11-28,99332,中鼎二,等價,101.4,0.0,101.3,101.4,101.3,4,32,3243000,101.34,101.4,111.5,91.3
2024-11-29,99332,中鼎二,等價,101.2,-0.2,101.1,101.2,101.1,2,6,606700,101.11,101.2,111.3,91.1
2024-12-02,99332,中鼎二,等價,101.2,0.0,101.25,101.5,101.2,16,84,8509850,101.3,101.2,111.3,91.1
2024-12-03,99332,中鼎二,等價,101.3,0.1,101.2,101.5,101.2,10,135,13667400,101.24,101.3,111.4,91.2
2024-12-04,99332,中鼎二,等價,101.2,-0.1,101.3,101.3,101.1,15,38,3845950,101.2,101.2,111.3,91.1
2024-12-05,99332,中鼎二,等價,101.15,-0.05,101.2,101.2,101.15,2,11,1113150,101.19,101.15,111.25,91.05
2024-12-06,99332,中鼎二,等價,101.35,0.2,101.15,101.35,101.15,18,80,8103950,101.29,101.35,111.45,91.25
2024-12-09,99332,中鼎二,等價,101.15,-0.2,101.35,101.35,101.15,18,69,6985400,101.23,101.15,111.25,91.05
2024-12-10,99332,中鼎二,等價,101.2,0.05,101.15,101.4,101.15,6,8,809600,101.2,101.2,111.3,91.1
2024-12-11,99332,中鼎二,等價,101.2,0.0,101.25,101.3,101.0,22,83,8395800,101.15,101.2,111.3,91.1
2024-12-12,99332,中鼎二,等價,101.2,0.0,101.2,101.2,101.2,4,6,607200,101.2,101.2,111.3,91.1
