date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2026-04-27,1020,合庫,20059,11500,8559,217.4369,217.7391
2026-04-27,1021,合庫台中,16000,18250,-2250,217.0625,217.8986
2026-04-27,1022,合庫台南,32100,7000,25100,216.7212,218.0
2026-04-27,1023,合庫高雄,1430,24260,-22830,217.6503,217.5672
2026-04-27,1024,合庫嘉義,10100,2100,8000,218.0,217.7619
2026-04-27,1025,合庫基隆,11010,9100,1910,217.5459,218.0
2026-04-27,1028,合庫彰化,0,9370,-9370,,217.3063
2026-04-27,1029,合庫鳳山,3100,6015,-2915,216.3871,216.4206
2026-04-27,102A,合庫新竹,2170,27480,-25310,217.5622,217.435
2026-04-27,102C,合庫自強,3000,7001,-4001,217.3333,217.8572
2026-04-27,102E,合庫桃園,50000,54775,-4775,217.44,216.8955
2026-04-27,102F,合庫西台中,3220,18330,-15110,216.7578,217.6727
2026-04-27,102G,合庫三重,11100,13000,-1900,217.5495,217.7308
2026-04-27,1030,土銀,5000,4400,600,217.4,217.5455
2026-04-27,1031,土銀台中,6000,0,6000,216.3333,
2026-04-27,1032,土銀台南,3050,100,2950,217.3443,218.0
2026-04-27,1033,土銀高雄,50,7000,-6950,217.0,217.2857
2026-04-27,1034,土銀嘉義,1020,9110,-8090,216.9902,217.8902
2026-04-27,1035,土銀新竹,2100,8035,-5935,216.0952,217.44
2026-04-27,1036,土銀玉里,0,1000,-1000,,218.0
2026-04-27,1037,土銀花蓮,0,2100,-2100,,218.0
2026-04-27,1038,土銀和平,1000,1000,0,217.0,218.0
2026-04-27,1039,土銀士林,0,3000,-3000,,217.6667
2026-04-27,103A,土銀建國,70,4000,-3930,218.0,218.0
2026-04-27,103B,土銀彰化,0,1010,-1010,,218.0
2026-04-27,103C,土銀白河,0,3000,-3000,,217.3333
2026-04-27,103F,土銀南港,1000,0,1000,218.0,
2026-04-27,1040,臺銀證券,24000,12050,11950,217.9375,217.5021
2026-04-27,1042,臺銀臺南,1830,14562,-12732,217.153,217.8894
2026-04-27,1043,臺銀民權,1000,56529,-55529,217.5,216.8059
2026-04-27,1045,臺銀新竹,2100,10700,-8600,217.2619,217.1822
2026-04-27,104A,臺銀臺中,25315,34774,-9459,217.9526,217.6188
2026-04-27,104C,臺銀高雄,6483,30855,-24372,216.9957,217.5098
2026-04-27,104D,臺銀金山,3201,12250,-9049,216.3519,217.4286
2026-04-27,1110,台企銀,5000,3641,1359,218.0,217.9142
2026-04-27,1111,台企銀台中,0,1000,-1000,,218.0
2026-04-27,1112,台企銀台南,0,1000,-1000,,218.0
2026-04-27,1113,台企銀九如,0,2000,-2000,,218.0
2026-04-27,1115,台企銀太平,7000,5400,1600,218.0,218.0
2026-04-27,1116,台企銀屏東,0,3000,-3000,,218.0
