date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-07-15,1020,合庫,2520,0,2520,498.5917,
2025-07-15,1021,合庫台中,1350,3000,-1650,501.0741,498.5
2025-07-15,1022,合庫台南,0,2100,-2100,,497.1905
2025-07-15,1023,合庫高雄,2000,3020,-1020,501.0,497.3576
2025-07-15,1024,合庫嘉義,2000,1200,800,494.5,498.4167
2025-07-15,1025,合庫基隆,0,1000,-1000,,499.5
2025-07-15,1028,合庫彰化,3,15,-12,501.0,493.5
2025-07-15,1029,合庫鳳山,1000,1010,-10,493.0,497.4802
2025-07-15,102A,合庫新竹,10,1000,-990,495.0,496.0
2025-07-15,102C,合庫自強,1000,2030,-1030,500.0,498.3054
2025-07-15,102E,合庫桃園,0,3203,-3203,,501.6467
2025-07-15,102F,合庫西台,0,4008,-4008,,495.511
2025-07-15,102G,合庫三重,0,1000,-1000,,500.0
2025-07-15,1030,土銀,1000,2149,-1149,491.5,498.9707
2025-07-15,1031,土銀台中,2000,2500,-500,494.5,500.8
2025-07-15,1032,土銀台南,0,250,-250,,502.0
2025-07-15,1033,土銀高雄,3000,0,3000,497.0,
2025-07-15,1034,土銀嘉義,1150,540,610,497.1739,499.7407
2025-07-15,1035,土銀新竹,0,1000,-1000,,491.5
2025-07-15,1036,土銀玉里,4000,1000,3000,493.5,495.5
2025-07-15,1037,土銀花蓮,1000,1000,0,491.0,497.0
2025-07-15,1039,土銀士林,0,2070,-2070,,496.8768
2025-07-15,103A,土銀建國,0,1000,-1000,,495.0
2025-07-15,1040,臺銀,3005,2130,875,499.6611,496.7746
2025-07-15,1042,臺銀臺南,61,410,-349,497.082,498.0427
2025-07-15,1043,臺銀民權,4032,5280,-1248,500.9499,496.625
2025-07-15,1045,臺銀新竹,30,1200,-1170,497.0,499.1667
2025-07-15,104A,臺銀臺中,392,3270,-2878,497.3571,500.3914
2025-07-15,104C,臺銀高雄,9000,15306,-6306,494.9444,497.7888
2025-07-15,104D,臺銀金山,100,150,-50,500.0,502.0
2025-07-15,1110,企銀,0,100,-100,,501.0
2025-07-15,1111,企銀台中,0,10,-10,,496.5
2025-07-15,1114,企銀嘉義,50,13,37,497.0,501.0
2025-07-15,1115,企銀太平,300,0,300,499.0,
2025-07-15,1117,企銀竹北,0,1000,-1000,,502.0
2025-07-15,1118,企銀豐原,0,650,-650,,493.2692
2025-07-15,111A,企銀民雄,0,5010,-5010,,491.516
2025-07-15,111C,台企三民,0,100,-100,,500.0
2025-07-15,111E,企銀桃園,1000,1000,0,499.0,498.0
2025-07-15,111F,企銀北高,1000,1000,0,491.5,498.5
2025-07-15,111G,企銀埔墘,2100,3055,-955,496.7619,497.3633
2025-07-15,1230,彰銀,0,5100,-5100,,499.4412
2025-07-15,1232,彰銀七賢,0,650,-650,,500.7692
2025-07-15,1233,彰銀台中,1000,1076,-76,488.0,493.5706
2025-07-15,1260,宏遠,0,1196,-1196,,492.2692
2025-07-15,1262,宏遠桃園,0,22,-22,,502.0
2025-07-15,126H,宏遠中和,70,1130,-1060,499.4286,501.4204
2025-07-15,126L,宏遠台中,1000,7050,-6050,500.0,497.1454
2025-07-15,126Q,宏遠高雄,2000,2005,-5,499.0,497.0
2025-07-15,126U,宏遠館前,6000,144,5856,497.0,500.6111
2025-07-15,126X,宏遠新化,1000,0,1000,502.0,
2025-07-15,126i,宏遠光隆,1000,431,569,500.0,500.8399
2025-07-15,1360,港麥格理,0,2000,-2000,,500.0
2025-07-15,1380,台灣匯立,2000,0,2000,491.5,
2025-07-15,1440,美林,93000,29000,64000,498.7849,490.9655
2025-07-15,1470,台灣摩根,78911,83800,-4889,497.6583,497.4499
2025-07-15,1480,美商高盛,227000,110054,116946,496.1696,498.7829
2025-07-15,1560,港商野村,31,0,31,501.0,
2025-07-15,1590,花旗環球,36000,25000,11000,500.4583,491.9
2025-07-15,1650,瑞銀,127000,24000,103000,497.9134,497.3125
2025-07-15,2180,亞東,0,3020,-3020,,498.0265
2025-07-15,2181,亞東板橋,0,5100,-5100,,501.0
2025-07-15,2184,亞東新竹,0,2000,-2000,,492.5
2025-07-15,2186,亞東高雄,60,2000,-1940,501.0,494.5
2025-07-15,2187,亞東台中,0,50,-50,,502.0
2025-07-15,5050,大展,2000,2025,-25,500.0,502.0
2025-07-15,5261,美好蘆洲,4200,5350,-1150,493.5714,496.7477
2025-07-15,5262,美好楊梅,2000,130,1870,497.25,497.5385
2025-07-15,5263,美好泰山,10,1250,-1240,501.0,494.16
2025-07-15,5265,美好苗栗,0,1000,-1000,,502.0
2025-07-15,5266,美好中壢,2000,1020,980,497.25,500.0392
2025-07-15,5268,美好台南,10,0,10,491.5,
2025-07-15,526A,美好中和,0,50,-50,,501.0
2025-07-15,526K,美好富順,30,0,30,499.0,
2025-07-15,526M,美好市政,1000,4000,-3000,491.0,497.5
2025-07-15,5320,高橋,20,3100,-3080,493.0,499.1129
2025-07-15,5321,高橋龍潭,2000,50,1950,500.5,500.0
2025-07-15,5323,高橋內壢,0,2000,-2000,,498.0
2025-07-15,5380,第一金證,0,3,-3,,499.3333
2025-07-15,5381,第一員林,1000,0,1000,492.5,
2025-07-15,5382,第一台中,0,110,-110,,493.2727
2025-07-15,5383,第一高雄,1005,2008,-1003,491.5473,495.502
2025-07-15,5384,第一台南,1014,2474,-1460,491.143,498.4171
2025-07-15,5385,第一桃園,10550,2000,8550,497.2793,497.25
2025-07-15,5386,第一彰化,2030,3000,-970,502.4778,501.0
2025-07-15,5387,第一澎湖,3000,6271,-3271,492.0,501.0887
2025-07-15,538A,第一新興,1320,2000,-680,491.2273,500.75
2025-07-15,538B,第一新竹,100,7254,-7154,495.0,499.3479
2025-07-15,538C,第一光復,1000,360,640,495.0,499.2542
2025-07-15,538D,第一忠孝,1006,2000,-994,495.5328,501.5
2025-07-15,538E,第一自由,102,1703,-1601,495.049,496.0628
2025-07-15,538F,第一稻埕,1100,5115,-4015,499.2727,500.9238
2025-07-15,538M,第一嘉義,1020,1000,20,490.1275,501.0
2025-07-15,538N,第一豐原,1030,120,910,500.0291,501.0
2025-07-15,538P,第一路竹,1000,284,716,491.5,496.8944
2025-07-15,538W,第一華江,4155,1100,3055,500.7677,501.9091
2025-07-15,538Y,第一中壢,2,0,2,497.5,
2025-07-15,538j,第一安和,100,1050,-950,501.0,498.1429
2025-07-15,5460,寶盛,2000,0,2000,500.0,
2025-07-15,5600,永興,0,2300,-2300,,497.8913
2025-07-15,5602,永興水湳,0,1000,-1000,,493.5
2025-07-15,5603,永興台中,0,2000,-2000,,498.0
2025-07-15,5660,日進,0,1000,-1000,,501.0
2025-07-15,5850,統一,14502,9020,5482,497.5543,496.2162
2025-07-15,5852,統一敦南,0,4412,-4412,,498.1333
2025-07-15,5853,統一中壢,1000,1200,-200,500.0,496.25
2025-07-15,5854,統一城中,4005,4021,-16,492.8833,496.1542
2025-07-15,5855,統一台南,1000,1590,-590,490.0,496.422
2025-07-15,5856,統一台中,2000,36,1964,501.0,491.0
2025-07-15,5857,統一新竹,1145,4002,-2857,500.4891,497.2519
2025-07-15,5858,統一嘉義,2000,2200,-200,498.0,501.0455
2025-07-15,5859,統一屏東,20,10,10,502.0,497.0
2025-07-15,585A,統一基隆,2000,1050,950,494.5,498.1429
2025-07-15,585B,統一永和,1000,3005,-2005,502.0,495.5068
2025-07-15,585D,統一新台中,20,5020,-5000,498.5,492.1215
2025-07-15,585E,統一新營,2000,2000,0,497.25,496.75
2025-07-15,585F,統一彰化,0,1100,-1100,,500.2727
2025-07-15,585H,統一桃園,12210,2004,10206,499.4693,497.0072
2025-07-15,585I,統一員林,0,510,-510,,500.0
2025-07-15,585J,統一三重,59,2009,-1950,497.678,496.0249
2025-07-15,585M,統一士林,0,1040,-1040,,499.0769
2025-07-15,585P,統一板橋,50,2000,-1950,501.0,498.0
2025-07-15,585R,統一東湖,0,70,-70,,499.5
2025-07-15,585S,統一宜蘭,1000,1000,0,499.0,501.0
2025-07-15,585U,統一南京,1000,4000,-3000,497.5,498.75
2025-07-15,585Y,統一土城,50,289,-239,498.5,500.0
2025-07-15,585Z,統一松江,50,7000,-6950,498.5,497.4286
2025-07-15,585b,統一內湖,3,8000,-7997,497.5,495.1875
2025-07-15,585c,統一仁愛,1000,2000,-1000,499.0,499.25
2025-07-15,585g,統一平鎮,0,7100,-7100,,499.9718
2025-07-15,585m,統一竹南,240,0,240,500.8333,
2025-07-15,5920,元富,8000,2000,6000,501.0,492.5
2025-07-15,5921,元富高雄,30,1200,-1170,490.5,499.6667
2025-07-15,5922,元富新店,2,240,-238,496.5,500.9271
2025-07-15,5923,元富三重,4000,7000,-3000,501.0,498.0
2025-07-15,5925,元富台中,2014,1004,1010,499.5084,495.01
2025-07-15,5927,元富林園,0,2004,-2004,,498.007
2025-07-15,5928,元富新莊,0,2,-2,,495.0
2025-07-15,5929,元富台南,100,1000,-900,500.0,495.5
2025-07-15,592A,元富緯城,1034,0,1034,500.9458,
2025-07-15,592B,元富永和,400,3200,-2800,501.5,497.4062
2025-07-15,592C,元富潮洲,1000,1200,-200,495.5,499.8333
2025-07-15,592D,元富大昌,1500,5200,-3700,495.0,499.4808
2025-07-15,592E,元富城中,1000,8000,-7000,490.5,499.375
2025-07-15,592G,元富新竹,0,40,-40,,495.1375
2025-07-15,592H,元富信義,1010,2000,-990,493.0792,500.0
2025-07-15,592I,元富嘉義,0,2577,-2577,,500.2018
2025-07-15,592L,元富中壢,3000,4000,-1000,501.0,499.125
2025-07-15,592M,元富彰化,1290,218,1072,501.2248,501.0
2025-07-15,592N,元富虎尾,1000,2000,-1000,502.0,502.0
2025-07-15,592P,元富同大,100,4203,-4103,493.0,501.2841
2025-07-15,592Q,元富敦南,6000,2100,3900,502.0,500.9762
2025-07-15,592S,元富基隆,1000,1419,-419,493.5,498.5546
2025-07-15,592U,元富宜蘭,1000,65,935,488.0,498.6154
