date,broker_id,broker_name,buy_shares,sell_shares,net_shares,avg_buy_price,avg_sell_price
2025-07-15,1020,合庫,2000,0,2000,161.75,
2025-07-15,1021,合庫-台中,6000,2000,4000,164.4167,164.0
2025-07-15,1023,合庫-高雄,2600,0,2600,163.9231,
2025-07-15,1029,合庫-鳳山,100,0,100,160.0,
2025-07-15,102C,合庫-自強,4000,1000,3000,166.375,159.5
2025-07-15,1030,土銀,1000,0,1000,165.0,
2025-07-15,103A,土銀-建國,67,0,67,166.5522,
2025-07-15,1042,臺銀-臺南,2000,3000,-1000,160.0,165.6667
2025-07-15,104A,臺銀-臺中,0,129,-129,,164.0
2025-07-15,104C,臺銀-高雄,415,0,415,164.9976,
2025-07-15,104D,臺銀-金山,25,0,25,166.0,
2025-07-15,1111,台灣企銀-台中,1000,0,1000,165.0,
2025-07-15,1114,台灣企銀-嘉義,100,100,0,162.0,166.0
2025-07-15,1118,台灣企銀-豐原,2000,0,2000,164.25,
2025-07-15,111C,台灣企銀-三民,1000,0,1000,163.0,
2025-07-15,1230,彰銀,40,0,40,170.5,
2025-07-15,1260,宏遠,1000,1000,0,160.5,164.5
2025-07-15,126H,宏遠-中和,1000,0,1000,160.0,
2025-07-15,126T,宏遠自營,13400,10994,2406,,
2025-07-15,126U,宏遠-館前,2000,2900,-900,162.0,165.6897
2025-07-15,126i,宏遠-光隆,125,0,125,164.3,
2025-07-15,2180,亞東,1000,0,1000,163.0,
2025-07-15,2187,亞東-台中,0,100,-100,,166.0
2025-07-15,5050,大展,20,2000,-1980,163.5,159.5
2025-07-15,5058,大展-台南,0,3000,-3000,,163.5
2025-07-15,5260,美好,2000,0,2000,163.5,
2025-07-15,5261,美好-蘆洲,0,1000,-1000,,168.0
2025-07-15,5265,美好-苗栗,1000,1000,0,168.0,163.5
2025-07-15,5381,第一金-員林,1000,0,1000,165.5,
2025-07-15,5382,第一金-台中,15,0,15,164.0,
2025-07-15,5383,第一金-高雄,0,1000,-1000,,163.0
2025-07-15,5384,第一金-台南,0,100,-100,,160.0
2025-07-15,538C,第一金-光復,0,5000,-5000,,165.7
2025-07-15,538E,第一金-自由,10,8000,-7990,165.5,164.0
2025-07-15,538F,第一金-大稻埕,102,0,102,165.5,
2025-07-15,538L,,4000,2000,2000,160.25,160.5
2025-07-15,538M,第一金-嘉義,0,1,-1,,163.0
2025-07-15,538N,第一金-豐原,2891,1000,1891,164.3648,162.5
2025-07-15,538P,第一金-路竹,0,2,-2,,163.5
2025-07-15,538W,第一金-華江,1000,0,1000,166.0,
2025-07-15,538j,第一金-安和,100,2000,-1900,164.0,167.0
2025-07-15,5603,永興-台中,1000,0,1000,165.1,
2025-07-15,5660,日進,0,6000,-6000,,164.25
2025-07-15,5850,統一,200,0,200,168.0,
2025-07-15,5852,統一-敦南,120,0,120,164.9167,
2025-07-15,5854,統一-城中,1000,0,1000,163.5,
2025-07-15,5855,統一-台南,0,200,-200,,160.0
2025-07-15,5856,統一-台中,0,1000,-1000,,167.0
2025-07-15,5858,統一-嘉義,150,0,150,164.5,
2025-07-15,585A,統一-基隆,66,0,66,163.0,
2025-07-15,585B,統一-永和,1000,7000,-6000,165.0,164.0
2025-07-15,585D,統一-新台中,0,4000,-4000,,162.0
2025-07-15,585H,統一-桃園,3000,0,3000,166.1667,
2025-07-15,585I,統一-員林,50,0,50,162.45,
2025-07-15,585J,統一-三重,5000,6000,-1000,164.0,166.1667
2025-07-15,585Q,統一-三多,150,0,150,164.0,
2025-07-15,585R,統一-東湖,0,1000,-1000,,164.0
2025-07-15,585W,統一-金門,0,2000,-2000,,166.75
2025-07-15,585Z,統一-松江,2000,0,2000,165.0,
2025-07-15,585b,統一-內湖,1000,1000,0,166.0,164.5
2025-07-15,585g,統一-平鎮,1000,0,1000,164.5,
2025-07-15,5921,元富-高雄,1002,0,1002,164.999,
2025-07-15,5923,元富-三重,50,0,50,164.0,
2025-07-15,5925,元富-台中,1000,1000,0,161.625,166.0
2025-07-15,5929,元富-台南,5000,0,5000,160.7,
2025-07-15,592C,元富-潮州,2000,0,2000,163.25,
2025-07-15,592D,元富-大昌,20,0,20,168.0,
2025-07-15,592P,元富-同大,1000,0,1000,163.5,
2025-07-15,592Q,元富-敦南,100,1016,-916,163.59,163.5236
2025-07-15,592U,元富-宜蘭,1000,0,1000,164.5,
2025-07-15,592Z,元富-安南,1000,0,1000,165.0,
2025-07-15,592b,元富-板橋,3000,0,3000,165.0,
2025-07-15,592m,元富-成功,25,1000,-975,167.1,164.5
2025-07-15,592n,元富-西松,2000,0,2000,165.5,
2025-07-15,592o,元富-新興,15,0,15,164.0,
2025-07-15,592r,元富-城東,580,0,580,164.9569,
2025-07-15,592u,元富-世貿,0,1000,-1000,,165.5
2025-07-15,592v,元富-桃園,2000,1000,1000,163.0,166.0
2025-07-15,592z,元富-文心,9200,0,9200,166.0217,
2025-07-15,601d,犇亞-鑫豐,2050,0,2050,165.2463,
2025-07-15,6114,台中銀-員林,300,0,300,163.5,
2025-07-15,611A,台中銀-豐原,1000,2000,-1000,164.5,169.5
2025-07-15,6160,中國信託,0,100,-100,,166.0
2025-07-15,6161,中國信託-三重,8000,2000,6000,164.8125,162.0
2025-07-15,6168,中國信託-嘉義,0,4000,-4000,,164.5
2025-07-15,616A,中國信託-中壢,0,160,-160,,164.5625
2025-07-15,616K,中國信託-高雄,100,1000,-900,164.5,163.5
2025-07-15,6210,新百王,0,2000,-2000,,165.0
2025-07-15,6385,光和-花壇,0,5000,-5000,,159.5
2025-07-15,638A,光和-嘉義,1000,0,1000,165.0,
2025-07-15,6460,大昌,0,4000,-4000,,164.375
2025-07-15,6461,大昌-樹林,0,2000,-2000,,159.5
2025-07-15,6620,口袋,200,0,200,165.0,
2025-07-15,6910,德信,5000,0,5000,165.6,
2025-07-15,6912,德信-中正,7000,0,7000,163.5,
2025-07-15,7000,兆豐,3000,3000,0,168.8333,164.3333
2025-07-15,7007,兆豐-竹北,1000,0,1000,160.5,
2025-07-15,700C,兆豐-來福,5000,2000,3000,160.0,163.0
2025-07-15,700D,兆豐-西螺,0,2000,-2000,,165.75
2025-07-15,700G,兆豐-麻豆,1000,1000,0,163.5,163.0
2025-07-15,700J,兆豐-公益,22,0,22,165.5682,
2025-07-15,700R,兆豐-小港,2000,0,2000,168.0,
2025-07-15,700U,兆豐-桃鶯,3010,0,3010,164.3389,
2025-07-15,700V,兆豐-新竹,0,18000,-18000,,164.0556
2025-07-15,700Z,兆豐-高雄,1000,0,1000,160.0,
2025-07-15,700c,兆豐-民生,0,16000,-16000,,165.0625
2025-07-15,700g,兆豐-南門,10,0,10,166.0,
2025-07-15,700j,兆豐-大安,1000,0,1000,165.0,
2025-07-15,700p,兆豐-復興,10200,1000,9200,164.5392,160.0
2025-07-15,700r,兆豐-寶成,1000,1000,0,164.5,163.0
2025-07-15,703B,致和-崇德,200,0,200,166.0,
2025-07-15,7790,國票,2000,0,2000,164.75,
2025-07-15,7792,國票-北投,0,1000,-1000,,159.5
2025-07-15,7798,國票-內壢,500,0,500,164.8,
2025-07-15,779E,國票-南崁,300,0,300,165.3333,
2025-07-15,779J,國票-北高雄,4000,0,4000,164.625,
2025-07-15,779V,國票-天祥,1000,0,1000,165.0,
2025-07-15,779Z,國票-安和,7500,7200,300,161.6667,166.6806
2025-07-15,779m,國票-中港,1000,0,1000,160.0,
2025-07-15,779u,國票-長城,0,8,-8,,164.0
2025-07-15,8150,台新,24210,6615,17595,164.7045,164.9652
2025-07-15,8151,台新-建北,1000,0,1000,166.5,
2025-07-15,8159,台新-台南,2000,1000,1000,162.75,163.5
2025-07-15,815A,台新-高雄,0,1000,-1000,,164.0
2025-07-15,815B,台新-台中,3100,2015,1085,162.2419,164.4628
2025-07-15,815H,台新-屏東,5000,4000,1000,163.0,164.5
2025-07-15,815Y,台新-新營,1650,0,1650,163.1364,
2025-07-15,8450,康和,3000,9000,-6000,165.0,166.0556
2025-07-15,8458,康和-台南,50,0,50,165.0,
2025-07-15,8459,康和-嘉義,2000,0,2000,163.75,
2025-07-15,845J,康和-高雄,1050,0,1050,164.9762,
2025-07-15,845T,康和自營,41952,41552,400,,
2025-07-15,845U,康和-台北,0,1000,-1000,,164.0
2025-07-15,8560,新光,2120,10106,-7986,165.3184,164.0194
2025-07-15,8561,新光-台中,2000,1350,650,164.75,166.537
2025-07-15,8562,新光-高雄,10,5000,-4990,164.0,164.1
2025-07-15,8564,新光-台南,200,0,200,160.5,
2025-07-15,8565,新光-桃園,0,10,-10,,165.0
2025-07-15,8583,聯邦-忠孝,1000,1000,0,163.35,164.5
2025-07-15,8588,聯邦-富強,50,2000,-1950,166.0,164.75
2025-07-15,8711,陽信-石牌,0,1296,-1296,,166.0
2025-07-15,8840,玉山,1200,0,1200,165.8333,
2025-07-15,8841,玉山-雙和,0,3000,-3000,,163.0
2025-07-15,8843,玉山-高雄,0,2000,-2000,,162.75
2025-07-15,8846,玉山-板橋,1000,0,1000,164.5,
2025-07-15,8847,玉山-台南,1025,4000,-2975,164.9659,164.125
2025-07-15,8848,玉山-嘉義,3000,1500,1500,163.0,161.0
2025-07-15,884B,玉山-台中,50,0,50,164.0,
2025-07-15,884D,玉山-左營,250,5050,-4800,165.9,160.0347
2025-07-15,884E,玉山-城中,3000,10000,-7000,164.0,160.0
2025-07-15,884F,玉山-桃園,0,8000,-8000,,165.3125
2025-07-15,884H,玉山-新竹,0,2000,-2000,,167.0
2025-07-15,884J,玉山-大里,34,30,4,166.7059,163.0
2025-07-15,8880,國泰,39000,0,39000,162.0256,
2025-07-15,8882,國泰-台中,1700,5100,-3400,163.5588,162.8039
2025-07-15,8883,國泰-松江,2000,0,2000,163.5,
2025-07-15,8884,國泰-台南,0,3000,-3000,,170.0
2025-07-15,8885,國泰-桃園,0,2100,-2100,,159.7857
2025-07-15,8886,國泰-新莊,140,0,140,163.4286,
2025-07-15,8888,國泰-敦南,15549,13230,2319,163.9504,164.2094
2025-07-15,888A,國泰-館前,3679,3180,499,163.8375,162.8569
2025-07-15,888K,國泰-板橋,6157,4350,1807,165.1338,164.2816
2025-07-15,9103,群益金鼎-松山,8050,0,8050,165.3696,
2025-07-15,9108,群益金鼎-海山,1000,0,1000,164.5,
2025-07-15,910T,群益金鼎證,16465,15479,986,,
2025-07-15,9131,群益金鼎-民權,0,2000,-2000,,160.0
2025-07-15,9136,群益金鼎-西松,1000,0,1000,165.0,
2025-07-15,9137,群益金鼎-士林,0,1000,-1000,,163.5
2025-07-15,913D,群益金鼎-潭子,1,0,1,165.0,
2025-07-15,913N,群益金鼎-土城,0,200,-200,,163.0
2025-07-15,9182,,3000,5000,-2000,166.5,164.5
2025-07-15,9183,群益金鼎-高雄,7000,0,7000,166.0,
2025-07-15,9184,群益金鼎-台中,0,400,-400,,163.0
2025-07-15,9185,群益金鼎-台南,0,300,-300,,163.5
2025-07-15,9187,群益金鼎-彰化,5000,25,4975,166.7,159.5
2025-07-15,918C,群益金鼎-古亭,0,500,-500,,167.0
2025-07-15,918E,群益金鼎-南京,1000,0,1000,160.5,
2025-07-15,918H,群益金鼎-中山,2050,0,2050,164.0146,
2025-07-15,918J,群益金鼎-永和,100,0,100,164.0,
2025-07-15,918K,群益金鼎-東湖,1000,0,1000,163.0,
2025-07-15,918W,群益金鼎-忠孝,0,3000,-3000,,162.5
2025-07-15,918c,群益金鼎-鳳山,0,50,-50,,166.0
2025-07-15,918g,群益金鼎-大甲,2000,0,2000,164.75,
2025-07-15,918z,群益金鼎-宜蘭,200,0,200,165.0,
2025-07-15,9202,凱基-中港,300,0,300,165.0,
2025-07-15,9203,,5000,45000,-40000,163.5,163.0556
2025-07-15,9205,凱基-三重,200,0,200,165.5,
2025-07-15,9206,凱基-高雄,0,1000,-1000,,165.5
2025-07-15,9208,凱基-桃園,2000,300,1700,165.25,166.0
2025-07-15,9209,凱基-岡山,54,0,54,165.0,
2025-07-15,920A,凱基-板橋,1000,1000,0,160.5,167.0
2025-07-15,920D,凱基-市府,3000,0,3000,165.1667,
2025-07-15,920F,凱基-站前,7050,4959,2091,165.0,168.258
2025-07-15,920H,凱基-基隆,100,0,100,168.0,
2025-07-15,920M,凱基-宜蘭,4000,9000,-5000,166.25,161.1667
2025-07-15,920N,凱基-湖口,0,4000,-4000,,164.375
2025-07-15,920T,凱基自營,95264,92303,2961,,
2025-07-15,920V,凱基-新店,1000,0,1000,161.0,
2025-07-15,920Z,凱基-台東,40,0,40,168.0,
2025-07-15,9211,凱基-台南,100,0,100,164.0,
2025-07-15,9216,凱基-信義,0,2200,-2200,,167.2955
2025-07-15,9218,凱基-大直,1000,0,1000,168.0,
2025-07-15,921G,凱基-五股,1000,3000,-2000,169.5,165.5
2025-07-15,921M,凱基-八德,100,0,100,165.5,
2025-07-15,9223,凱基-豐中,50,3000,-2950,164.5,166.0
2025-07-15,9233,凱基-長庚,1000,1000,0,168.0,160.5
2025-07-15,9234,凱基-竹北,0,1000,-1000,,164.0
2025-07-15,9237,凱基-敦北,2000,0,2000,164.0,
2025-07-15,9238,凱基-士林,10,0,10,166.0,
2025-07-15,9252,凱基-嘉義,100,0,100,165.5,
2025-07-15,9268,凱基-台北,30100,31000,-900,163.289,166.9839
2025-07-15,9272,凱基-竹科,0,1000,-1000,,160.0
