date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2015-01-05,789049,15807289,15.091025,15.091025,14.793665,14.979515,-0.14868,276
2015-01-06,184000,3685400,14.868005,14.979515,14.830835,14.905175,-0.07434,111
2015-01-07,161110,3226311,14.905175,14.979515,14.868005,14.942345,0.03717,65
2015-01-08,69099,1391730,14.942345,15.053855,14.905175,14.942345,0.0,47
2015-01-09,101000,2039950,15.165365,15.165365,14.942345,15.053855,0.11151,70
2015-01-12,248360,5042250,15.053855,15.239705,14.942345,14.942345,-0.11151,139
2015-01-13,131248,2653384,15.016685,15.128195,14.942345,15.016685,0.07434,75
2015-01-14,78000,1576050,15.165365,15.165365,14.979515,15.016685,0.0,43
2015-01-15,120000,2405300,14.868005,15.091025,14.868005,14.942345,-0.07434,62
2015-01-16,146000,2904100,14.868005,14.868005,14.682155,14.719325,-0.22302,84
2015-01-19,167814,3316694,14.719325,14.868005,14.570645,14.607815,-0.11151,85
2015-01-20,108002,2127889,14.607815,14.756495,14.570645,14.644985,0.03717,63
2015-01-21,124000,2434800,14.793665,14.793665,14.533475,14.570645,-0.07434,74
2015-01-22,135000,2672250,14.719325,14.793665,14.607815,14.756495,0.18585,64
2015-01-23,148000,2924550,14.756495,14.793665,14.607815,14.644985,-0.11151,61
2015-01-26,76728,1507696,14.719325,14.719325,14.570645,14.570645,-0.07434,43
2015-01-27,50248,988348,14.570645,14.719325,14.570645,14.607815,0.03717,31
2015-01-28,91000,1788700,14.607815,14.644985,14.607815,14.644985,0.03717,46
2015-01-29,59000,1160950,14.644985,14.644985,14.607815,14.644985,0.0,36
2015-01-30,86331,1702619,14.644985,14.719325,14.607815,14.719325,0.07434,48
2015-02-02,103000,2029850,14.719325,14.719325,14.607815,14.682155,-0.03717,55
2015-02-03,88000,1743650,14.682155,14.756495,14.682155,14.719325,0.03717,52
2015-02-04,213000,4270600,14.793665,15.053855,14.719325,14.868005,0.14868,120
